Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Caudate Nucleus,Microarray,B2-B1,IRF1,-0.313111658,0.313111658,0.049683883,0.848074202
MSBB,Caudate Nucleus,Microarray,B2-B1,CIITA,0.114606332,0.114606332,0.003229548,0.848074202
MSBB,Caudate Nucleus,Microarray,B2-B1,HLA-DPA1,-0.162108941,0.162108941,0.041188337,0.848074202
MSBB,Caudate Nucleus,Microarray,B2-B1,CXCR4,-0.338691803,0.338691803,0.017852818,0.848074202
MSBB,Prefrontal Cortex,Microarray,B2-B1,CCL5,-0.237178992,0.237178992,0.007929976,0.156227396
MSBB,Prefrontal Cortex,Microarray,B2-B1,CXCL9,-0.555932158,0.555932158,0.044775373,0.319053091
MSBB,Prefrontal Cortex,Microarray,B2-B1,CXCL11,-0.298011601,0.298011601,0.026399548,0.259591358
MSBB,Prefrontal Cortex,Microarray,B2-B1,STAT1,-0.371182267,0.371182267,0.019268349,0.230436459
MSBB,Prefrontal Cortex,Microarray,B2-B1,IRF1,-0.217299302,0.217299302,0.017953861,0.224383103
MSBB,Prefrontal Cortex,Microarray,B2-B1,IRF7,-0.284945055,0.284945055,0.03296563,0.282900761
MSBB,Prefrontal Cortex,Microarray,B2-B1,CIITA,-0.148734089,0.148734089,0.003683042,0.11281871
MSBB,Prefrontal Cortex,Microarray,B2-B1,HLA-DQB1,-0.182645662,0.182645662,0.030418796,0.273591632
MSBB,Prefrontal Cortex,Microarray,B2-B1,HLA-DPA1,-0.205071385,0.205071385,0.003332889,0.107859145
MSBB,Prefrontal Cortex,Microarray,B2-B1,MMD,0.281435439,0.281435439,0.044121236,0.317224305
MSBB,Frontal Pole,Microarray,B2-B1,CCL5,-0.300831637,0.300831637,0.02015131,0.999313302
MSBB,Frontal Pole,Microarray,B2-B1,HLA-DQB1,-0.269909218,0.269909218,0.000715465,0.999313302
MSBB,Frontal Pole,Microarray,B2-B1,HLA-DRA,-0.877328576,0.877328576,0.003037464,0.999313302
MSBB,Frontal Pole,Microarray,B2-B1,HLA-DPA1,-0.626949251,0.626949251,0.028106248,0.999313302
MSBB,Frontal Pole,Microarray,B2-B1,TNFRSF11A,-0.146695946,0.146695946,0.013720637,0.999313302
MSBB,Frontal Pole,RNA-Seq,B2-B1,CXCL9,-0.202525928,0.202525928,0.024015904,0.439947145
MSBB,Frontal Pole,RNA-Seq,B2-B1,CXCL11,-0.344515538,0.344515538,0.015223643,0.417149493
MSBB,Frontal Pole,RNA-Seq,B2-B1,JAK2,-0.095288206,0.095288206,0.015851708,0.41797608
MSBB,Frontal Pole,RNA-Seq,B2-B1,STAT1,-0.168184856,0.168184856,0.019209283,0.425114867
MSBB,Frontal Pole,RNA-Seq,B2-B1,HLA-DRA,-0.311374282,0.311374282,0.022386105,0.435433038
MSBB,Frontal Pole,RNA-Seq,B2-B1,HLA-DPA1,-0.2671192,0.2671192,0.025232342,0.445773852
MSBB,Frontal Pole,RNA-Seq,B2-B1,IFNGR1,-0.163768541,0.163768541,0.022724366,0.43596454
MSBB,Frontal Pole,RNA-Seq,B2-B1,JAK2,-0.095241835,0.095241835,0.033998326,0.622718837
MSBB,Frontal Pole,RNA-Seq,B2-B1,STAT1,-0.218997178,0.218997178,0.012851666,0.603518628
MSBB,Hippocampus,Microarray,B2-B1,SOCS1,-0.135142157,0.135142157,0.034753612,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,HLA-DRA,1.003723517,1.003723517,0.042696771,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,TNFRSF11A,-0.127971781,0.127971781,0.028830972,0.847323916
MSBB,Inferior Frontal Gyrus,Microarray,B2-B1,IFNGR1,-0.304450487,0.304450487,0.048409588,0.999838769
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,IL10,0.172334499,0.172334499,0.017733625,0.983207577
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,CXCR4,0.287074128,0.287074128,0.039263005,0.885050115
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,IL10,0.565749148,0.565749148,0.004345697,0.885050115
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,TNFRSF11A,-0.160294897,0.160294897,0.029821604,0.885050115
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,HLA-DPA1,-0.160396296,0.160396296,0.044164519,0.537101643
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,TNFRSF11A,-0.20247275,0.20247275,0.001495873,0.455049884
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,CCL5,-0.20336931,0.20336931,0.045368384,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,CXCL11,-0.279416823,0.279416823,0.013550406,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,IRF7,-0.267598883,0.267598883,0.023239736,0.978568648
MSBB,Nucleus Accumbens,Microarray,B2-B1,MICA,0.259974666,0.259974666,0.019342671,0.999982647
MSBB,Nucleus Accumbens,Microarray,B2-B1,TNFRSF11A,0.425962002,0.425962002,0.014179441,0.999982647
MSBB,Occipital Visual Cortex,Microarray,B2-B1,CXCL9,-0.274729896,0.274729896,0.015402663,0.333111299
MSBB,Occipital Visual Cortex,Microarray,B2-B1,STAT1,-0.203968831,0.203968831,0.006017565,0.282982471
MSBB,Occipital Visual Cortex,Microarray,B2-B1,SOCS1,-0.103233684,0.103233684,0.036360698,0.401341647
MSBB,Occipital Visual Cortex,Microarray,B2-B1,HLA-DQB1,-0.139207482,0.139207482,0.019556731,0.34755522
MSBB,Occipital Visual Cortex,Microarray,B2-B1,CXCR4,-0.50532396,0.50532396,0.019313519,0.347007812
MSBB,Occipital Visual Cortex,Microarray,B2-B1,IFNGR1,-0.507161438,0.507161438,0.001654823,0.254858222
MSBB,Occipital Visual Cortex,Microarray,B2-B1,EPOR,-0.12137557,0.12137557,0.015057365,0.330202999
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,IRF7,-0.2918849,0.2918849,0.005163262,0.288612008
MSBB,Precentral Gyrus,Microarray,B2-B1,SOCS1,-0.182383406,0.182383406,0.004870962,0.843708798
MSBB,Precentral Gyrus,Microarray,B2-B1,HLA-DQB1,-0.157984667,0.157984667,0.003554747,0.843708798
MSBB,Precentral Gyrus,Microarray,B2-B1,HLA-DPA1,-0.193815129,0.193815129,0.017307286,0.843937809
MSBB,Precentral Gyrus,Microarray,B2-B1,CXCR4,-0.184366914,0.184366914,0.03607607,0.860123375
MSBB,Precentral Gyrus,Microarray,B2-B1,EPOR,-0.097621866,0.097621866,0.031089088,0.860123375
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,CCL8,0.139746585,0.139746585,0.034239222,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,IL7,0.171859928,0.171859928,0.019590233,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,HLA-DQB1,-0.221586072,0.221586072,0.004223724,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,IFNGR1,-0.457134784,0.457134784,0.014134006,0.795927552
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,IRF7,0.21268347,0.21268347,0.020493603,0.816440096
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,CCL2,0.707483871,0.707483871,0.01955822,0.302645235
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,CCL7,0.225316801,0.225316801,0.040004058,0.344555288
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,IRF1,0.271985457,0.271985457,0.022322503,0.30920422
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,IRF7,0.386234334,0.386234334,0.007886325,0.288031366
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,MICA,0.204164158,0.204164158,0.036982183,0.33819626
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,CIITA,0.28469048,0.28469048,0.026416607,0.316853749
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,TNFRSF11A,-0.228686825,0.228686825,0.010196044,0.293537591
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,EPOR,0.223150994,0.223150994,0.036141753,0.336049156
MSBB,Putamen,Microarray,B2-B1,CCL5,-0.395278864,0.395278864,0.042947482,0.999868638
MSBB,Putamen,Microarray,B2-B1,HLA-DQB1,-0.369922186,0.369922186,0.011174905,0.999868638
MSBB,Superior Parietal Lobule,Microarray,B2-B1,CXCL10,-0.194452439,0.194452439,0.040190023,0.97396342
MSBB,Superior Parietal Lobule,Microarray,B2-B1,JAK2,-0.137609188,0.137609188,0.01698336,0.935150044
MSBB,Superior Temporal Gyrus,Microarray,B2-B1,CXCR4,0.121970593,0.121970593,0.041912272,0.99993911
MSBB,Superior Temporal Gyrus,RNA-Seq,B2-B1,CXCR4,0.410351109,0.410351109,0.017304085,0.999820424
MSBB,Temporal Pole,Microarray,B2-B1,CCL5,-0.202840494,0.202840494,0.048055414,0.433789647
MSBB,Temporal Pole,Microarray,B2-B1,CCL8,-0.161046874,0.161046874,0.007279028,0.38065497
MSBB,Temporal Pole,Microarray,B2-B1,CXCL10,-0.383104598,0.383104598,0.010636261,0.384214793
MSBB,Temporal Pole,Microarray,B2-B1,IL15,-0.154139461,0.154139461,0.038316617,0.421002157
MSBB,Temporal Pole,Microarray,B2-B1,JAK2,-0.1121942,0.1121942,0.036345998,0.418665858
MSBB,Temporal Pole,Microarray,B2-B1,SOCS1,-0.171547223,0.171547223,0.014690023,0.396237067
MSBB,Temporal Pole,Microarray,B2-B1,MICA,0.14685462,0.14685462,0.021371029,0.400131555
MSBB,Temporal Pole,Microarray,B2-B1,CIITA,-0.168112841,0.168112841,0.005175855,0.38065497
MSBB,Temporal Pole,Microarray,B2-B1,HLA-DPA1,-0.211169252,0.211169252,0.006012398,0.38065497
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,IL15,0.02116013,0.02116013,0.029318719,0.99997015
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,HTR2B,0.020757721,0.020757721,0.001121105,0.99997015
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B2-B1,HLA-DQB1,0.494774556,0.494774556,0.046799459,0.929706437
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B2-B1,HLA-DRA,0.291716671,0.291716671,0.011155866,0.877959835
