Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Amygdala,Microarray,B3-B1,SV2A,-0.426126705,0.426126705,0.045007298,0.998670739
MSBB,Amygdala,Microarray,B3-B1,NAV2,0.150756454,0.150756454,0.02187934,0.998670739
MSBB,Amygdala,Microarray,B3-B1,USP2,-0.248510861,0.248510861,0.014338892,0.998670739
MSBB,Amygdala,Microarray,B3-B1,PLXDC2,0.293949665,0.293949665,0.026719518,0.998670739
MSBB,Amygdala,Microarray,B3-B1,ITGB5,0.578542797,0.578542797,0.003851708,0.998670739
MSBB,Amygdala,Microarray,B3-B1,ATP8A2,-0.633083114,0.633083114,0.032773907,0.998670739
MSBB,Caudate Nucleus,Microarray,B3-B1,MEF2C,-1.036387362,1.036387362,0.012364233,0.999832641
MSBB,Prefrontal Cortex,Microarray,B3-B1,MEF2C,-0.69130164,0.69130164,0.025848289,0.999797536
MSBB,Prefrontal Cortex,Microarray,B3-B1,SLC2A5,0.140529413,0.140529413,0.017169407,0.999797536
MSBB,Prefrontal Cortex,Microarray,B3-B1,ITGB5,0.245471732,0.245471732,0.028968124,0.999797536
MSBB,Prefrontal Cortex,Microarray,B3-B1,SPARC,0.33233384,0.33233384,0.046125112,0.999797536
MSBB,Prefrontal Cortex,Microarray,B3-B1,SLCO2B1,0.205351722,0.205351722,0.045850397,0.999797536
MSBB,Frontal Pole,Microarray,B3-B1,MEF2C,-0.867360218,0.867360218,0.004004182,0.451436314
MSBB,Frontal Pole,Microarray,B3-B1,JAM2,0.396051642,0.396051642,0.02052122,0.497323643
MSBB,Frontal Pole,Microarray,B3-B1,SYNGR1,-0.368656511,0.368656511,0.027408874,0.514040032
MSBB,Frontal Pole,Microarray,B3-B1,PPFIA4,-0.421881207,0.421881207,0.031966283,0.528342131
MSBB,Frontal Pole,Microarray,B3-B1,PLXDC2,0.198125841,0.198125841,0.005258112,0.451436314
MSBB,Frontal Pole,Microarray,B3-B1,ATP8A2,-0.467110438,0.467110438,0.018104542,0.497323643
MSBB,Frontal Pole,Microarray,B3-B1,SPARC,0.337511268,0.337511268,0.048255322,0.561870526
MSBB,Frontal Pole,RNA-Seq,B3-B1,CRYL1,-0.086008646,0.086008646,0.042990703,0.690342294
MSBB,Frontal Pole,RNA-Seq,B3-B1,PLXDC2,0.129917105,0.129917105,0.007425985,0.56584435
MSBB,Frontal Pole,RNA-Seq,B3-B1,ADAMTS16,0.16096444,0.16096444,0.0142258,0.595662884
MSBB,Frontal Pole,RNA-Seq,B3-B1,MEF2C,-0.277343351,0.277343351,0.007605951,0.053668589
MSBB,Frontal Pole,RNA-Seq,B3-B1,TGFBR2,0.317461193,0.317461193,0.000262132,0.005174004
MSBB,Frontal Pole,RNA-Seq,B3-B1,RILPL1,0.337295906,0.337295906,0.002928877,0.027223648
MSBB,Frontal Pole,RNA-Seq,B3-B1,NAV2,0.261570931,0.261570931,0.001343211,0.015764391
MSBB,Frontal Pole,RNA-Seq,B3-B1,JAM2,0.144259896,0.144259896,0.025068269,0.126718419
MSBB,Frontal Pole,RNA-Seq,B3-B1,KLF12,-0.164981236,0.164981236,0.000362478,0.006360419
MSBB,Frontal Pole,RNA-Seq,B3-B1,USP2,0.275852953,0.275852953,0.000179668,0.004054031
MSBB,Frontal Pole,RNA-Seq,B3-B1,LRRC3,0.652771703,0.652771703,1.26E-05,0.000969028
MSBB,Frontal Pole,RNA-Seq,B3-B1,NPNT,0.28460235,0.28460235,0.007315744,0.052135147
MSBB,Frontal Pole,RNA-Seq,B3-B1,CD34,0.704382159,0.704382159,1.45E-05,0.00103614
MSBB,Frontal Pole,RNA-Seq,B3-B1,PPFIA4,0.203656922,0.203656922,0.001988005,0.020650596
MSBB,Frontal Pole,RNA-Seq,B3-B1,BHLHE41,0.233951576,0.233951576,7.87E-05,0.002549138
MSBB,Frontal Pole,RNA-Seq,B3-B1,ABI3,0.370412497,0.370412497,0.000490798,0.00784177
MSBB,Frontal Pole,RNA-Seq,B3-B1,GOLM1,0.234967602,0.234967602,0.000327691,0.005991442
MSBB,Frontal Pole,RNA-Seq,B3-B1,ITGA6,0.124425956,0.124425956,0.040894175,0.180004339
MSBB,Frontal Pole,RNA-Seq,B3-B1,ITGB5,0.340651919,0.340651919,3.50E-05,0.001610163
MSBB,Frontal Pole,RNA-Seq,B3-B1,TMEM119,0.286206448,0.286206448,0.005405628,0.042159874
MSBB,Frontal Pole,RNA-Seq,B3-B1,ADAMTS16,0.119686037,0.119686037,0.04502291,0.192615108
MSBB,Frontal Pole,RNA-Seq,B3-B1,P2RY12,-0.225938012,0.225938012,0.025518215,0.12839545
MSBB,Frontal Pole,RNA-Seq,B3-B1,ATP8A2,-0.196131671,0.196131671,0.007490713,0.053006631
MSBB,Frontal Pole,RNA-Seq,B3-B1,SPARC,0.227432479,0.227432479,0.012861083,0.078515209
MSBB,Frontal Pole,RNA-Seq,B3-B1,SLCO2B1,0.36407254,0.36407254,2.99E-05,0.001494566
MSBB,Hippocampus,Microarray,B3-B1,MEF2C,-1.175165658,1.175165658,0.004435906,0.342719777
MSBB,Hippocampus,Microarray,B3-B1,SV2A,-0.688792762,0.688792762,0.049708711,0.551207216
MSBB,Hippocampus,Microarray,B3-B1,TGFBR2,0.623633083,0.623633083,0.003980066,0.335810834
MSBB,Hippocampus,Microarray,B3-B1,NAV2,0.167603147,0.167603147,0.018604752,0.43591935
MSBB,Hippocampus,Microarray,B3-B1,KLF12,0.115411923,0.115411923,0.018679905,0.436404755
MSBB,Hippocampus,Microarray,B3-B1,SYNGR1,-0.584951354,0.584951354,0.010645379,0.402918624
MSBB,Hippocampus,Microarray,B3-B1,PPFIA4,-0.529694307,0.529694307,0.020646107,0.443688299
MSBB,Hippocampus,Microarray,B3-B1,BHLHE41,0.308212443,0.308212443,0.002747481,0.3342749
MSBB,Hippocampus,Microarray,B3-B1,PLXDC2,0.324440361,0.324440361,0.003645508,0.3342749
MSBB,Hippocampus,Microarray,B3-B1,ITGB5,0.552630108,0.552630108,0.000917174,0.301678498
MSBB,Hippocampus,Microarray,B3-B1,TMEM119,0.235683588,0.235683588,0.02723726,0.470278669
MSBB,Hippocampus,Microarray,B3-B1,ATP8A2,-0.703911056,0.703911056,0.036751966,0.50770873
MSBB,Hippocampus,Microarray,B3-B1,SPARC,0.750206368,0.750206368,0.00139733,0.321492971
MSBB,Hippocampus,Microarray,B3-B1,SLCO2B1,0.358540852,0.358540852,0.01321046,0.404662028
MSBB,Hippocampus,Microarray,B3-B1,SERPINE2,0.107285607,0.107285607,0.030367123,0.484702671
MSBB,Hippocampus,Microarray,B3-B1,GPR34,0.566573802,0.566573802,0.026575251,0.467455486
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,RILPL1,0.331493154,0.331493154,0.00286122,0.507375654
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,CHN2,0.399884548,0.399884548,0.004713956,0.556664261
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,CXXC5,0.450215554,0.450215554,0.00902826,0.601878606
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,PLXDC2,0.405403794,0.405403794,0.013540069,0.634589803
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,ITGB5,0.234599242,0.234599242,0.015348301,0.656110309
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,TMEM119,0.22730096,0.22730096,0.005176811,0.560933322
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,P2RY12,0.270335805,0.270335805,0.018605839,0.670435525
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,SERPINE2,0.154782392,0.154782392,0.001400138,0.472749729
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.225160948,0.225160948,0.004585441,0.160719702
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TGFBR1,0.201278346,0.201278346,0.012232172,0.203334209
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CHN2,0.131431951,0.131431951,0.032190664,0.267473801
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,JAM2,0.141694293,0.141694293,0.00521647,0.165353532
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,NPNT,0.214775399,0.214775399,0.01417609,0.210471093
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CD34,0.219029244,0.219029244,0.031476445,0.265841293
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,OLFML3,0.221547552,0.221547552,0.013131152,0.207731972
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.19697892,0.19697892,0.000171566,0.078395214
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ITGB5,0.183406716,0.183406716,0.002646062,0.137025811
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TMEM119,0.30251046,0.30251046,0.00094154,0.107418592
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,P2RY13,0.165993253,0.165993253,0.014282465,0.211050039
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.2019902,0.2019902,0.004158818,0.155839293
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,MEF2C,-0.549712778,0.549712778,2.63E-05,0.000614135
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SV2A,-0.571749274,0.571749274,6.19E-06,0.000245737
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.420054249,0.420054249,4.30E-06,0.000199526
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,RILPL1,-0.129282197,0.129282197,0.012633702,0.061114917
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CTSF,-0.158166145,0.158166145,0.004197875,0.026342462
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TGFBR1,0.270183178,0.270183178,0.00059222,0.005839701
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,JAM2,0.110284809,0.110284809,0.035021632,0.131520798
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,KLF12,-0.196635108,0.196635108,0.00037003,0.004102062
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,USP2,-0.125854668,0.125854668,0.016890278,0.07620646
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CRYL1,-0.123138974,0.123138974,0.038519731,0.141094715
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,LRRC3,0.390874145,0.390874145,0.001651453,0.012777576
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,NPNT,0.277239689,0.277239689,0.002226459,0.016081263
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SYNGR1,-0.284787165,0.284787165,5.75E-05,0.00105858
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CD34,0.272689779,0.272689779,0.024824834,0.101880363
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PPFIA4,-0.13325877,0.13325877,0.024139873,0.099784132
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ABI3,0.328380489,0.328380489,0.002089927,0.015271424
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.192800581,0.192800581,0.000104364,0.001602439
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,GOLM1,-0.13206967,0.13206967,0.005468112,0.032334036
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ITGA6,0.245497381,0.245497381,0.000465523,0.004882252
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ITGB5,0.324237655,0.324237655,7.50E-06,0.00027571
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TMEM119,0.439647002,0.439647002,2.04E-05,0.00052368
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ATP8A2,-0.459486712,0.459486712,1.22E-05,0.000373653
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.330269071,0.330269071,3.33E-05,0.000724181
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SERPINE2,-0.223440304,0.223440304,5.67E-05,0.001050708
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,MEF2C,-0.7014419,0.7014419,0.036707617,0.649763878
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,SV2A,-0.56044365,0.56044365,0.03826721,0.651023274
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,RILPL1,0.295378587,0.295378587,0.038728649,0.652170602
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,CXXC5,0.698784088,0.698784088,0.031028938,0.625420462
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,SYNGR1,-0.336469444,0.336469444,0.0401054,0.653550905
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,BHLHE41,0.482859681,0.482859681,0.005926794,0.390393152
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,PLXDC2,0.456377013,0.456377013,0.013595554,0.507612796
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,ITGB5,0.407627963,0.407627963,0.002504608,0.279839843
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,TMEM119,0.176471019,0.176471019,0.042494129,0.663721029
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,ATP8A2,-0.201433144,0.201433144,0.004379839,0.345901089
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,SPARC,0.642522131,0.642522131,0.001751306,0.244784012
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,MEF2C,-0.823383833,0.823383833,0.003380543,0.51308602
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,NAV2,0.29447764,0.29447764,0.029283804,0.578775317
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,KLF12,0.087354421,0.087354421,0.014855273,0.543571497
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,NPNT,0.110638818,0.110638818,0.04919376,0.613864528
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,SYNGR1,-0.472695562,0.472695562,0.00473589,0.51308602
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,BHLHE41,0.294211656,0.294211656,0.006543132,0.51308602
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,PLXDC2,0.293485605,0.293485605,0.034365009,0.589454412
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,ITGB5,0.334289024,0.334289024,0.015960156,0.543571497
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,ATP8A2,-0.486293822,0.486293822,0.026998282,0.573210074
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,SLCO2B1,0.262605405,0.262605405,0.01175447,0.528507826
MSBB,Nucleus Accumbens,Microarray,B3-B1,JAM2,0.381166237,0.381166237,0.008455831,0.999194815
MSBB,Nucleus Accumbens,Microarray,B3-B1,ITGB5,0.453082735,0.453082735,0.011492522,0.999194815
MSBB,Nucleus Accumbens,Microarray,B3-B1,GPR34,0.788727995,0.788727995,0.041565307,0.999194815
MSBB,Occipital Visual Cortex,Microarray,B3-B1,USP2,-0.322351321,0.322351321,0.028331703,0.658811351
MSBB,Occipital Visual Cortex,Microarray,B3-B1,CRYL1,-0.342534378,0.342534378,0.04431696,0.658811351
MSBB,Occipital Visual Cortex,Microarray,B3-B1,GOLM1,-0.538486729,0.538486729,0.005202942,0.658811351
MSBB,Occipital Visual Cortex,Microarray,B3-B1,ATP8A2,-0.429519425,0.429519425,0.039609621,0.658811351
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,NAV2,-0.137738145,0.137738145,0.037076418,0.487528962
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,KLF12,-0.085917665,0.085917665,0.04219383,0.495924877
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,USP2,-0.403562965,0.403562965,0.001940121,0.349770255
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,TMEM119,0.18461574,0.18461574,0.043925414,0.498540921
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,ATP8A2,-0.452133124,0.452133124,0.04751621,0.503509839
MSBB,Precentral Gyrus,Microarray,B3-B1,KLF12,0.211677368,0.211677368,0.032246974,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,NPNT,0.183342226,0.183342226,0.001957461,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,SLC2A5,-0.370736788,0.370736788,0.01071597,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,ITGB5,0.237469748,0.237469748,0.039573406,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,SERPINE2,0.142107626,0.142107626,0.001429625,0.913860057
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,MEF2C,-0.83965702,0.83965702,0.020400738,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,NAV2,0.124494235,0.124494235,0.048946413,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,PLXDC2,0.211716483,0.211716483,0.007089324,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,ITGB5,0.361238731,0.361238731,0.001607113,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,ATP8A2,-0.362475387,0.362475387,0.022296903,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,P2RY13,0.140584176,0.140584176,0.020448185,0.970024632
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,MEF2C,-0.766402388,0.766402388,0.023763649,0.640450699
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,KLF12,-0.096393643,0.096393643,0.03968381,0.673779468
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,BHLHE41,-0.174388067,0.174388067,0.041679456,0.676221929
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,ITGB5,0.273382957,0.273382957,0.034143367,0.666034866
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,P2RY13,0.156149217,0.156149217,0.01887534,0.624352609
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,SERPINE2,0.169040897,0.169040897,0.000969085,0.452618557
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,MEF2C,-0.356354678,0.356354678,0.000263814,0.006210628
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SV2A,-0.218013005,0.218013005,0.003763865,0.030342292
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.313931576,0.313931576,0.000155262,0.004614659
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,NAV2,0.125646684,0.125646684,0.026369744,0.10816224
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TGFBR1,0.224550937,0.224550937,0.009643931,0.055680237
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CHN2,0.176371382,0.176371382,0.005376153,0.038011322
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,JAM2,0.141915802,0.141915802,0.019841565,0.089451709
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,KLF12,-0.122650519,0.122650519,0.026782943,0.109130406
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,LRRC3,0.169245649,0.169245649,0.02598185,0.106922157
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,NPNT,0.491367985,0.491367985,3.58E-05,0.002119489
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SYNGR1,-0.257453214,0.257453214,0.000233179,0.005718426
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CD34,0.229996302,0.229996302,0.038868832,0.13819014
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PPFIA4,-0.166864134,0.166864134,0.039384968,0.139438701
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,BHLHE41,0.245459464,0.245459464,3.26E-06,0.000567318
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ABI3,0.239063832,0.239063832,0.01461375,0.073440346
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.224183653,0.224183653,5.81E-05,0.002806898
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,GOLM1,0.081724797,0.081724797,0.004563724,0.034282802
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGA6,0.212714916,0.212714916,0.000945949,0.013127722
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGB5,0.360045871,0.360045871,2.35E-05,0.001692283
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TMEM119,0.239150591,0.239150591,0.015074934,0.074934051
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ATP8A2,-0.205469328,0.205469328,0.003428949,0.028782545
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SPARC,0.547194205,0.547194205,3.06E-05,0.001933245
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.230045221,0.230045221,0.003397898,0.028597429
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,MEF2C,-0.783860883,0.783860883,3.49E-08,1.06E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SV2A,-0.489038922,0.489038922,2.89E-05,0.000152153
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.778940673,0.778940673,8.63E-12,2.94E-09
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,RILPL1,0.442691042,0.442691042,0.000118966,0.000471812
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,NAV2,0.235808313,0.235808313,0.001015003,0.002883938
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CTSF,0.104950906,0.104950906,0.046929776,0.07897952
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TGFBR1,0.370331558,0.370331558,0.000376135,0.001237214
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,JAM2,0.310870602,0.310870602,8.96E-06,5.96E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,KLF12,-0.247483922,0.247483922,6.21E-05,0.000277532
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,USP2,0.197982245,0.197982245,0.0136028,0.027163182
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CRYL1,0.122439548,0.122439548,0.028725733,0.051731031
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,LRRC3,0.734800434,0.734800434,7.67E-05,0.000329883
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,NPNT,0.791351063,0.791351063,8.78E-10,6.76E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SYNGR1,-0.2871981,0.2871981,0.000329864,0.001107706
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CD34,0.950927767,0.950927767,9.19E-08,2.24E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SLC2A5,0.465647291,0.465647291,0.000234432,0.000830483
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,BHLHE41,0.453124582,0.453124582,1.58E-10,1.93E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ABI3,0.773600712,0.773600712,9.29E-09,3.90E-07
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,OLFML3,0.440564965,0.440564965,0.000147121,0.000562592
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.249044237,0.249044237,3.72E-05,0.000185604
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,GOLM1,0.259260129,0.259260129,0.000181924,0.000671434
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGA6,0.483325462,0.483325462,1.26E-09,8.83E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGB5,0.833699362,0.833699362,1.90E-12,1.30E-09
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TMEM119,0.682429553,0.682429553,3.63E-08,1.09E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ADAMTS16,-0.316095025,0.316095025,0.003023703,0.007390687
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ATP8A2,-0.580008037,0.580008037,1.60E-07,3.47E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,P2RY13,-0.191839511,0.191839511,0.011125854,0.022828384
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SPARC,0.892309197,0.892309197,1.10E-09,8.08E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.67416486,0.67416486,7.60E-10,6.03E-08
MSBB,Putamen,Microarray,B3-B1,MEF2C,-0.903177489,0.903177489,0.043546253,0.827469081
MSBB,Putamen,Microarray,B3-B1,CTSF,0.36747781,0.36747781,0.023113301,0.827469081
MSBB,Putamen,Microarray,B3-B1,KLF12,-0.603656217,0.603656217,0.017702252,0.827469081
MSBB,Putamen,Microarray,B3-B1,LRRC3,0.123905973,0.123905973,0.021398943,0.827469081
MSBB,Putamen,Microarray,B3-B1,NPNT,0.117472437,0.117472437,0.024205736,0.827469081
MSBB,Putamen,Microarray,B3-B1,SYNGR1,-0.192121408,0.192121408,0.014033027,0.827469081
MSBB,Putamen,Microarray,B3-B1,BHLHE41,0.409107205,0.409107205,0.038852731,0.827469081
MSBB,Putamen,Microarray,B3-B1,GOLM1,-0.673732719,0.673732719,0.018646729,0.827469081
MSBB,Putamen,Microarray,B3-B1,SLCO2B1,0.340775135,0.340775135,0.039698672,0.827469081
MSBB,Superior Parietal Lobule,Microarray,B3-B1,TGFBR1,0.107134393,0.107134393,0.035760263,0.999791277
