Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Amygdala,Microarray,B3-B2,MMD,-0.413036805,0.413036805,0.008640872,0.341464496
MSBB,Caudate Nucleus,Microarray,B3-B2,HLA-DRA,0.902751125,0.902751125,0.008129902,0.925702458
MSBB,Caudate Nucleus,Microarray,B3-B2,CXCR4,0.317667317,0.317667317,0.014803474,0.925702458
MSBB,Prefrontal Cortex,Microarray,B3-B2,IL15,0.176230521,0.176230521,0.004654542,0.129291309
MSBB,Prefrontal Cortex,Microarray,B3-B2,HLA-DQB1,0.166378016,0.166378016,0.040223067,0.280322224
MSBB,Prefrontal Cortex,Microarray,B3-B2,HLA-DPA1,0.173271621,0.173271621,0.0094365,0.163780391
MSBB,Prefrontal Cortex,Microarray,B3-B2,CXCR4,0.656368847,0.656368847,0.000291898,0.058227322
MSBB,Prefrontal Cortex,Microarray,B3-B2,IFNGR1,0.342680297,0.342680297,0.022447816,0.22648667
MSBB,Prefrontal Cortex,Microarray,B3-B2,MMD,-0.358315336,0.358315336,0.008569163,0.158712411
MSBB,Frontal Pole,Microarray,B3-B2,IRF7,0.194650368,0.194650368,0.048906095,0.350105911
MSBB,Frontal Pole,Microarray,B3-B2,HLA-DQB1,0.192519486,0.192519486,0.023645408,0.266814449
MSBB,Frontal Pole,Microarray,B3-B2,HLA-DRA,0.891437947,0.891437947,0.001662133,0.107807299
MSBB,Frontal Pole,Microarray,B3-B2,HLA-DPA1,0.693583884,0.693583884,0.011341014,0.202898917
MSBB,Frontal Pole,Microarray,B3-B2,CXCR4,0.429073055,0.429073055,0.002223311,0.115138166
MSBB,Frontal Pole,Microarray,B3-B2,IFNGR1,0.474077196,0.474077196,0.003099243,0.127794623
MSBB,Frontal Pole,Microarray,B3-B2,EPOR,0.116483002,0.116483002,0.030589747,0.293997543
MSBB,Frontal Pole,Microarray,B3-B2,MMD,-0.451841726,0.451841726,0.004480463,0.143614936
MSBB,Frontal Pole,RNA-Seq,B3-B2,CXCL11,0.260708058,0.260708058,0.040076846,0.429153741
MSBB,Frontal Pole,RNA-Seq,B3-B2,IL15,0.233463138,0.233463138,0.00263573,0.191098005
MSBB,Frontal Pole,RNA-Seq,B3-B2,JAK2,0.133335683,0.133335683,0.000230107,0.09059615
MSBB,Frontal Pole,RNA-Seq,B3-B2,MICA,0.175813151,0.175813151,0.005430859,0.236425994
MSBB,Frontal Pole,RNA-Seq,B3-B2,CIITA,0.275399089,0.275399089,0.001208294,0.151050952
MSBB,Frontal Pole,RNA-Seq,B3-B2,HLA-DQB1,0.495333902,0.495333902,0.001022819,0.144369085
MSBB,Frontal Pole,RNA-Seq,B3-B2,HLA-DRA,0.441047595,0.441047595,0.000410947,0.10799723
MSBB,Frontal Pole,RNA-Seq,B3-B2,HLA-DPA1,0.340222773,0.340222773,0.001822149,0.173411915
MSBB,Frontal Pole,RNA-Seq,B3-B2,CXCR4,0.399833428,0.399833428,0.000503569,0.118631886
MSBB,Frontal Pole,RNA-Seq,B3-B2,MICA,0.291269318,0.291269318,1.96E-05,0.03530201
MSBB,Frontal Pole,RNA-Seq,B3-B2,CIITA,0.410682173,0.410682173,9.77E-06,0.03530201
MSBB,Frontal Pole,RNA-Seq,B3-B2,HLA-DQB1,0.557943421,0.557943421,0.001531405,0.172014855
MSBB,Frontal Pole,RNA-Seq,B3-B2,HLA-DRA,0.282458179,0.282458179,0.041764898,0.450953883
MSBB,Frontal Pole,RNA-Seq,B3-B2,CXCR4,0.523353996,0.523353996,6.29E-05,0.053918701
MSBB,Frontal Pole,RNA-Seq,B3-B2,TNFRSF11A,-0.131347481,0.131347481,0.0231607,0.379915342
MSBB,Frontal Pole,RNA-Seq,B3-B2,EPOR,0.144362172,0.144362172,0.04057409,0.446377815
MSBB,Hippocampus,Microarray,B3-B2,CCL4,0.217190324,0.217190324,0.001373816,0.288724717
MSBB,Hippocampus,Microarray,B3-B2,SOCS1,0.138602372,0.138602372,0.022956649,0.318881844
MSBB,Hippocampus,Microarray,B3-B2,CIITA,0.143312537,0.143312537,0.025277772,0.320577237
MSBB,Hippocampus,Microarray,B3-B2,HLA-DPA1,0.256649933,0.256649933,0.007298484,0.290362913
MSBB,Hippocampus,Microarray,B3-B2,CXCR4,1.017093275,1.017093275,0.000714854,0.288724717
MSBB,Hippocampus,Microarray,B3-B2,EPOR,0.182002445,0.182002445,0.001847332,0.288724717
MSBB,Inferior Frontal Gyrus,Microarray,B3-B2,CXCR4,0.623484792,0.623484792,0.001065395,0.409497235
MSBB,Inferior Frontal Gyrus,Microarray,B3-B2,IFNGR1,0.378622907,0.378622907,0.012578225,0.513093894
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CXCL9,0.209032906,0.209032906,0.025820884,0.373674742
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,IL15,0.256633018,0.256633018,0.001475068,0.185413053
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,JAK2,0.121833488,0.121833488,0.002491056,0.198876217
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CIITA,0.280945836,0.280945836,0.001373572,0.185413053
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,HLA-DQB1,0.380951523,0.380951523,0.008371678,0.272994696
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,HLA-DRA,0.357053232,0.357053232,0.002013208,0.195478414
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,HLA-DPA1,0.294236062,0.294236062,0.005236863,0.239268273
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CXCR4,0.297315406,0.297315406,0.004550304,0.229439084
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,IFNGR1,0.14698796,0.14698796,0.012506995,0.306502938
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,EPOR,0.109253329,0.109253329,0.042325261,0.427147618
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CCL7,-0.41006262,0.41006262,0.00329978,0.062778868
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,IL15,0.374327536,0.374327536,0.000238713,0.026184028
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,JAK2,0.093195328,0.093195328,0.005145128,0.074538469
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,IRF1,0.183069508,0.183069508,0.039461303,0.174542099
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,IRF7,0.266387525,0.266387525,0.003818803,0.066579521
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,MICA,0.169036262,0.169036262,0.016960277,0.124319961
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CIITA,0.393706078,0.393706078,6.06E-05,0.019178763
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,CXCR4,0.313903569,0.313903569,0.008600083,0.093137909
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,TNFRSF11A,-0.140526872,0.140526872,0.035050052,0.165724478
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,EPOR,0.149002733,0.149002733,0.008658488,0.093417279
MSBB,Inferior Temporal Gyrus,Microarray,B3-B2,STAT1,-0.459242905,0.459242905,0.047528101,0.598008409
MSBB,Inferior Temporal Gyrus,Microarray,B3-B2,CXCR4,0.923314945,0.923314945,2.88E-05,0.549897126
MSBB,Inferior Temporal Gyrus,Microarray,B3-B2,IFNGR1,0.353730463,0.353730463,0.039942835,0.585204307
MSBB,Inferior Temporal Gyrus,Microarray,B3-B2,MMD,-0.51684072,0.51684072,0.030172655,0.579604333
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,IL7,0.127825186,0.127825186,0.01671753,0.234422419
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,IL15,0.16911561,0.16911561,0.028947468,0.284564899
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,JAK2,0.176501917,0.176501917,0.006023623,0.164373297
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,IRF7,0.311202801,0.311202801,0.006783948,0.171383787
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,HLA-DQB1,0.185215924,0.185215924,0.020899839,0.25299767
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,HLA-DPA1,0.691528564,0.691528564,0.018396104,0.243458305
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,CXCR4,0.563940468,0.563940468,0.02334775,0.262221645
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,IL10,0.120817681,0.120817681,0.032207043,0.295736973
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,EPOR,0.426100278,0.426100278,0.008946723,0.189142353
MSBB,Nucleus Accumbens,Microarray,B3-B2,IFNGR1,0.238934293,0.238934293,0.047629511,0.815570649
MSBB,Occipital Visual Cortex,Microarray,B3-B2,CCL5,0.171522196,0.171522196,0.029695241,0.199479892
MSBB,Occipital Visual Cortex,Microarray,B3-B2,CCL2,0.397434605,0.397434605,0.041982986,0.223860606
MSBB,Occipital Visual Cortex,Microarray,B3-B2,IL7,0.159838889,0.159838889,0.049612779,0.236985715
MSBB,Occipital Visual Cortex,Microarray,B3-B2,IL15,0.24008989,0.24008989,0.001115189,0.119256222
MSBB,Occipital Visual Cortex,Microarray,B3-B2,SOCS1,0.182879142,0.182879142,0.00410046,0.131772938
MSBB,Occipital Visual Cortex,Microarray,B3-B2,IRF7,0.186680767,0.186680767,0.020452784,0.175287404
MSBB,Occipital Visual Cortex,Microarray,B3-B2,HLA-DQB1,0.111550405,0.111550405,0.049729455,0.237082476
MSBB,Occipital Visual Cortex,Microarray,B3-B2,HLA-DPA1,0.159957294,0.159957294,0.008934742,0.144470894
MSBB,Occipital Visual Cortex,Microarray,B3-B2,CXCR4,0.610138646,0.610138646,0.003708348,0.130058448
MSBB,Occipital Visual Cortex,Microarray,B3-B2,IL10,0.122653665,0.122653665,0.009396416,0.146179358
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,CCL5,0.133012698,0.133012698,0.018704416,0.638475466
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,IRF7,0.311800083,0.311800083,0.002480925,0.63546944
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,CXCR4,0.285826791,0.285826791,0.004077717,0.63546944
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,EPOR,0.275450276,0.275450276,0.02466747,0.642662137
MSBB,Precentral Gyrus,Microarray,B3-B2,CCL7,0.115823253,0.115823253,0.048282363,0.272282063
MSBB,Precentral Gyrus,Microarray,B3-B2,SOCS1,0.128958569,0.128958569,0.021456725,0.215783968
MSBB,Precentral Gyrus,Microarray,B3-B2,CIITA,0.163991668,0.163991668,0.006293408,0.176547733
MSBB,Precentral Gyrus,Microarray,B3-B2,TNFRSF11A,0.133566702,0.133566702,0.002332351,0.1547517
MSBB,Precentral Gyrus,Microarray,B3-B2,IFNGR1,0.344734311,0.344734311,0.03352344,0.242196825
MSBB,Precentral Gyrus,Microarray,B3-B2,EPOR,0.413201145,0.413201145,0.008000128,0.183040846
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B2,IL7,-0.185392554,0.185392554,0.013643801,0.999617522
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B2,CXCR4,0.707511417,0.707511417,8.27E-05,0.731899421
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B2,IFNGR1,0.388131337,0.388131337,0.039253982,0.999617522
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B2,MMD,-0.287420558,0.287420558,0.046488816,0.999617522
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,IL7,0.181325764,0.181325764,0.031748861,0.226990899
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,IL15,0.189301821,0.189301821,0.030802609,0.224449126
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,CIITA,0.162301211,0.162301211,0.022523684,0.201978899
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,IFNGR1,0.369896417,0.369896417,0.019476596,0.191013396
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,EPOR,0.615876665,0.615876665,0.000305679,0.057849288
MSBB,Parahippocampal Gyrus,Microarray,B3-B2,MMD,-0.593561252,0.593561252,0.038036689,0.243648517
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IL15,0.212946113,0.212946113,0.006714201,0.270270105
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CIITA,0.262827805,0.262827805,0.005895003,0.257881728
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DQB1,0.453321396,0.453321396,0.003710223,0.236967823
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DRA,0.313876966,0.313876966,0.01107228,0.304504619
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DPA1,0.266338521,0.266338521,0.014670073,0.332052658
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CXCR4,0.51464166,0.51464166,0.000870264,0.162755904
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CCL2,0.543235791,0.543235791,0.037137553,0.102574423
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CXCL9,0.621091916,0.621091916,0.012717176,0.048860635
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CXCL11,0.571778073,0.571778073,0.04591815,0.119176561
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IL7,-0.290541197,0.290541197,0.009331633,0.039775703
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IL15,0.211835968,0.211835968,0.046716231,0.120655335
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IRF1,0.310385238,0.310385238,0.003965403,0.023106825
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IRF7,0.474345236,0.474345236,0.000259938,0.006735336
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,MICA,0.270784122,0.270784122,0.00237392,0.017103054
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CIITA,0.514977542,0.514977542,9.47E-06,0.001393755
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DQB1,0.592717187,0.592717187,0.001120282,0.013204576
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DRA,0.369941645,0.369941645,0.011892986,0.046585143
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HLA-DPA1,0.349373271,0.349373271,0.005961779,0.02990284
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,CXCR4,0.880859385,0.880859385,2.76E-06,0.000779294
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,IFNGR1,0.16882756,0.16882756,0.032624699,0.093665012
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,EPOR,0.333021873,0.333021873,0.000569672,0.010028673
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HTR2B,-0.259131511,0.259131511,0.019907259,0.066464579
MSBB,Putamen,Microarray,B3-B2,IL15,0.208620188,0.208620188,0.004494949,0.64044427
MSBB,Putamen,Microarray,B3-B2,CXCR4,0.805309481,0.805309481,0.001790984,0.64044427
MSBB,Putamen,Microarray,B3-B2,EPOR,0.169969074,0.169969074,0.01110554,0.64044427
MSBB,Putamen,Microarray,B3-B2,HTR2B,0.130161415,0.130161415,0.036947074,0.64044427
MSBB,Superior Parietal Lobule,Microarray,B3-B2,IL7,0.223426714,0.223426714,0.001364004,0.621446848
MSBB,Superior Parietal Lobule,Microarray,B3-B2,IL15,0.218325185,0.218325185,0.006419648,0.715788717
MSBB,Superior Parietal Lobule,Microarray,B3-B2,HLA-DQB1,0.184472959,0.184472959,0.017859418,0.761140137
MSBB,Superior Parietal Lobule,Microarray,B3-B2,HLA-DRA,1.316727926,1.316727926,0.000535876,0.451875067
MSBB,Superior Parietal Lobule,Microarray,B3-B2,HLA-DPA1,0.825239692,0.825239692,0.004314777,0.714774808
MSBB,Superior Parietal Lobule,Microarray,B3-B2,CXCR4,0.505239541,0.505239541,0.014455092,0.761140137
MSBB,Superior Parietal Lobule,Microarray,B3-B2,TNFRSF11A,0.140172539,0.140172539,0.044819866,0.813498633
MSBB,Superior Parietal Lobule,Microarray,B3-B2,IFNGR1,0.537823665,0.537823665,0.004516557,0.714774808
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,CXCL10,0.492694589,0.492694589,0.046334362,0.40780065
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,IL15,0.202531388,0.202531388,0.028697,0.370190524
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,IRF7,0.253416388,0.253416388,0.01886595,0.34219035
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,HLA-DQB1,0.243408203,0.243408203,0.021752853,0.355260922
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,CXCR4,0.301138698,0.301138698,0.031222213,0.3765523
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,IL10,0.13755817,0.13755817,0.013442752,0.319972033
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,EPOR,0.316870813,0.316870813,0.013416823,0.319972033
MSBB,Superior Temporal Gyrus,Microarray,B3-B2,MMD,-0.590057023,0.590057023,0.006548532,0.286854834
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CXCL9,0.202477031,0.202477031,0.048997595,0.632327472
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,IL7,-0.122213182,0.122213182,0.041071578,0.628226841
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,IL15,0.199942435,0.199942435,0.011456279,0.582620518
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CIITA,0.287150531,0.287150531,0.00163308,0.519001861
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DQB1,0.489812565,0.489812565,0.001579667,0.519001861
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DRA,0.30447546,0.30447546,0.0180095,0.590125571
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DPA1,0.220992436,0.220992436,0.047654978,0.632327472
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CXCR4,0.229039289,0.229039289,0.047997274,0.632327472
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,MMD,-0.130985948,0.130985948,0.037091425,0.612168261
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CXCL9,0.608505302,0.608505302,0.017285669,0.095313401
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,IL7,-0.180530991,0.180530991,0.047517564,0.173155824
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,JAK2,-0.102872158,0.102872158,0.03985656,0.156407744
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CIITA,0.40204582,0.40204582,0.000272324,0.008034061
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DQB1,0.622789662,0.622789662,0.000640952,0.013183044
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DRA,0.359790162,0.359790162,0.01020251,0.070073543
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,HLA-DPA1,0.301523323,0.301523323,0.014555338,0.086190341
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,CXCR4,0.511384801,0.511384801,0.0005885,0.012507874
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,EPOR,0.178124191,0.178124191,0.022043114,0.110359524
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B2,MMD,-0.204901442,0.204901442,0.033375634,0.140861031
MSBB,Temporal Pole,Microarray,B3-B2,JAK2,0.118128696,0.118128696,0.03863863,0.464453381
MSBB,Temporal Pole,Microarray,B3-B2,SOCS1,0.13863525,0.13863525,0.049940773,0.474384795
MSBB,Temporal Pole,Microarray,B3-B2,HLA-DRA,0.970172357,0.970172357,0.010590135,0.45022009
MSBB,Temporal Pole,Microarray,B3-B2,HLA-DPA1,0.677330719,0.677330719,0.04645042,0.473964164
MSBB,Temporal Pole,Microarray,B3-B2,CXCR4,0.30646921,0.30646921,0.005035945,0.448319446
MSBB,Temporal Pole,Microarray,B3-B2,EPOR,0.285438755,0.285438755,0.035121219,0.459764575
MSBB,Temporal Pole,Microarray,B3-B2,MMD,-0.407251621,0.407251621,0.036120586,0.460552168
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B2,IL7,-0.016710391,0.016710391,0.005409789,0.261083082
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,CCL2,0.339849062,0.339849062,0.042695658,0.337322251
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,IL15,0.32667484,0.32667484,2.26E-05,0.007581083
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,SOCS1,-0.234685556,0.234685556,0.014257732,0.188458506
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,CXCR4,0.455340291,0.455340291,4.05E-06,0.003347428
