Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Frontal Pole,RNA-Seq,B2-B1,PROS1,-0.205982963,0.205982963,0.004306249,0.359784575
MSBB,Frontal Pole,RNA-Seq,B2-B1,C1QA,-0.382642185,0.382642185,0.008763059,0.379505232
MSBB,Frontal Pole,RNA-Seq,B2-B1,ANG,-0.128538129,0.128538129,0.037985483,0.480165715
MSBB,Frontal Pole,RNA-Seq,B2-B1,CTSL,-0.129771041,0.129771041,0.035445383,0.471446562
MSBB,Frontal Pole,RNA-Seq,B2-B1,HEXB,-0.154521696,0.154521696,0.013577793,0.603518628
MSBB,Frontal Pole,RNA-Seq,B2-B1,PROS1,-0.149363241,0.149363241,0.04055439,0.626087042
MSBB,Frontal Pole,RNA-Seq,B2-B1,CTSL,-0.154735005,0.154735005,0.043077523,0.628692646
MSBB,Frontal Pole,RNA-Seq,B2-B1,TIMP2,0.158184846,0.158184846,0.041990467,0.627390371
MSBB,Hippocampus,Microarray,B2-B1,ARHGAP22,0.196174069,0.196174069,0.040120154,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,RASGRP3,0.656682212,0.656682212,0.015775529,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,BIN1,0.278988694,0.278988694,0.037467327,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,NFIA,0.30415948,0.30415948,0.03253857,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,LTC4S,0.103251099,0.103251099,0.029342606,0.847323916
MSBB,Hippocampus,Microarray,B2-B1,TIMP2,0.456138151,0.456138151,0.002174175,0.847323916
MSBB,Inferior Frontal Gyrus,Microarray,B2-B1,KCNMA1,-0.093220703,0.093220703,0.024907056,0.999838769
MSBB,Inferior Frontal Gyrus,Microarray,B2-B1,CKB,0.323719577,0.323719577,0.006172718,0.999838769
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,GTF2H2,0.354619395,0.354619395,0.024847392,0.885050115
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,TREM2,0.363003308,0.363003308,0.007629122,0.885050115
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,STAB1,0.294941784,0.294941784,0.049373188,0.885050115
MSBB,Inferior Frontal Gyrus,RNA-Seq,B2-B1,TRIM47,0.206681645,0.206681645,0.030763576,0.885050115
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,TMEM64,0.340301934,0.340301934,0.016149188,0.492388313
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,CKB,0.211900862,0.211900862,0.034389127,0.522534285
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,BIN1,0.393592147,0.393592147,0.049892164,0.544512965
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,ANG,-0.18068967,0.18068967,0.000439117,0.408854402
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,NFIA,0.731269312,0.731269312,0.022951809,0.507438309
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,STAB1,-0.312088897,0.312088897,0.006245611,0.47788065
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,SEMA6D,0.397354975,0.397354975,0.005900337,0.47788065
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,TIMP2,0.565635007,0.565635007,0.026293583,0.513952596
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,EGR2,-0.202349119,0.202349119,0.007282733,0.47788065
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,TMEM64,0.177806227,0.177806227,0.049847835,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,FGD2,0.071072779,0.071072779,0.040931934,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,NFIA,0.40589479,0.40589479,0.046728473,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,TIMP2,0.671062065,0.671062065,0.033039221,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,EGR2,-0.169430681,0.169430681,0.046749941,0.978568648
MSBB,Nucleus Accumbens,Microarray,B2-B1,MAFB,0.448989939,0.448989939,0.043151644,0.999982647
MSBB,Nucleus Accumbens,Microarray,B2-B1,PDGFA,-0.23006702,0.23006702,0.014189225,0.999982647
MSBB,Occipital Visual Cortex,Microarray,B2-B1,KCNMA1,-0.356358846,0.356358846,0.013793177,0.325816421
MSBB,Occipital Visual Cortex,Microarray,B2-B1,MAFB,0.216669912,0.216669912,0.017477951,0.34026952
MSBB,Occipital Visual Cortex,Microarray,B2-B1,NPL,-0.187308724,0.187308724,0.026374453,0.371929587
MSBB,Occipital Visual Cortex,Microarray,B2-B1,SEMA6D,0.61095265,0.61095265,0.015105864,0.33045095
MSBB,Occipital Visual Cortex,Microarray,B2-B1,PDGFA,-0.294118267,0.294118267,0.019129828,0.346835803
MSBB,Occipital Visual Cortex,Microarray,B2-B1,TIMP2,-0.151100257,0.151100257,0.036859075,0.401694324
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,TMEM64,0.166673763,0.166673763,0.014381245,0.360515313
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,PTGFRN,-0.218641871,0.218641871,0.024896541,0.407141065
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,NFIA,-0.408618295,0.408618295,0.004315925,0.281482001
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,NPL,-0.445298549,0.445298549,0.040399218,0.462554616
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,SEMA6D,0.303181488,0.303181488,0.028714329,0.418065384
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,GAS6,-0.14588714,0.14588714,0.023407691,0.401811818
MSBB,Precentral Gyrus,Microarray,B2-B1,C1QA,-0.776786497,0.776786497,0.034941522,0.860123375
MSBB,Precentral Gyrus,Microarray,B2-B1,PTGFRN,0.218508478,0.218508478,0.018803187,0.843937809
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,KHDRBS3,-0.275474995,0.275474995,0.010016206,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,LGMN,-0.293539532,0.293539532,0.003264621,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,TTC28,-0.148861799,0.148861799,0.049789548,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,AK1,0.140475376,0.140475376,0.016159381,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,STAB1,-0.305239286,0.305239286,0.033947701,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,NPL,-0.215127971,0.215127971,0.006228983,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,PDGFA,-0.248808644,0.248808644,0.032461538,0.795927552
MSBB,Parahippocampal Gyrus,Microarray,B2-B1,PTGFRN,0.202416282,0.202416282,0.032383936,0.60358866
MSBB,Parahippocampal Gyrus,Microarray,B2-B1,AK1,0.392861462,0.392861462,0.031453494,0.60358866
MSBB,Parahippocampal Gyrus,Microarray,B2-B1,CCND1,-0.132491466,0.132491466,0.012953368,0.601535117
MSBB,Parahippocampal Gyrus,Microarray,B2-B1,PDGFA,-0.199564226,0.199564226,0.047566998,0.611026558
MSBB,Parahippocampal Gyrus,Microarray,B2-B1,SLC30A4,0.199177137,0.199177137,0.043538946,0.607492257
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,GTF2H2,0.268585213,0.268585213,0.015339919,0.816440096
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,NFIA,0.160182698,0.160182698,0.013229102,0.816440096
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,TRIM47,0.326917799,0.326917799,0.003874942,0.816440096
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,CCND1,0.188531098,0.188531098,0.042829504,0.816440096
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,GTF2H2,0.358097632,0.358097632,0.033500038,0.332070048
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,KHDRBS3,-0.168341836,0.168341836,0.036303661,0.33638206
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,FGD2,0.320440576,0.320440576,0.014852013,0.298295194
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,KCNMA1,-0.140343836,0.140343836,0.003104648,0.264045473
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,ANG,0.356033394,0.356033394,0.03873812,0.340543888
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,TREM2,0.35568788,0.35568788,0.016223864,0.299789239
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,NFIA,0.237768648,0.237768648,0.014212742,0.296269387
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,STAB1,0.392872448,0.392872448,0.021962578,0.309061736
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,TRIM47,0.463008755,0.463008755,0.001730552,0.250978358
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,NPL,0.186170099,0.186170099,0.039289056,0.342112082
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,CCND1,0.257906042,0.257906042,0.027727036,0.320687441
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,MYC,0.394967779,0.394967779,0.011580648,0.293826562
MSBB,Putamen,Microarray,B2-B1,KHDRBS3,-0.397993657,0.397993657,0.039399073,0.999868638
MSBB,Putamen,Microarray,B2-B1,LGMN,-0.454794958,0.454794958,0.007654513,0.999868638
MSBB,Putamen,Microarray,B2-B1,CKB,0.419908589,0.419908589,0.021381211,0.999868638
MSBB,Putamen,Microarray,B2-B1,RTN4RL1,-0.251476474,0.251476474,0.015338015,0.999868638
MSBB,Superior Parietal Lobule,Microarray,B2-B1,AK1,0.311141441,0.311141441,0.049677218,0.977378487
MSBB,Superior Parietal Lobule,Microarray,B2-B1,EGR2,-0.218032963,0.218032963,0.004955461,0.905258034
MSBB,Superior Temporal Gyrus,Microarray,B2-B1,C1QA,-0.63414113,0.63414113,0.036479145,0.99993911
MSBB,Superior Temporal Gyrus,RNA-Seq,B2-B1,GTF2H2,0.208323047,0.208323047,0.033441948,0.999990525
MSBB,Superior Temporal Gyrus,RNA-Seq,B2-B1,GTF2H2,0.285089229,0.285089229,0.045717484,0.999820424
MSBB,Superior Temporal Gyrus,RNA-Seq,B2-B1,TREM2,0.411634747,0.411634747,0.002630195,0.999820424
MSBB,Temporal Pole,Microarray,B2-B1,KCNMA1,-0.116788832,0.116788832,0.023826117,0.402636551
MSBB,Temporal Pole,Microarray,B2-B1,C1QA,-0.579050595,0.579050595,0.044660889,0.428918593
MSBB,Temporal Pole,Microarray,B2-B1,AK1,0.518974448,0.518974448,0.000633656,0.38065497
MSBB,Temporal Pole,Microarray,B2-B1,SEMA6D,-0.212976214,0.212976214,0.008265291,0.381019276
MSBB,Temporal Pole,Microarray,B2-B1,TSPAN7,0.276092297,0.276092297,0.044732605,0.428918593
MSBB,Temporal Pole,Microarray,B2-B1,TIMP2,0.415712422,0.415712422,0.000606638,0.38065497
MSBB,Temporal Pole,Microarray,B2-B1,SLC30A4,-0.170229176,0.170229176,0.004122373,0.38065497
MSBB,Temporal Pole,Microarray,B2-B1,EGR2,-0.130803765,0.130803765,0.021596299,0.400212279
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B2-B1,TREM2,0.231003633,0.231003633,0.017947301,0.877959835
