Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Prefrontal Cortex,Microarray,B3-B1,KL,-0.165221582,0.165221582,0.008810263,0.999797536
MSBB,Frontal Pole,Microarray,B3-B1,NR3C1,-0.292557926,0.292557926,0.044334071,0.553921804
MSBB,Frontal Pole,Microarray,B3-B1,PPP1R15A,-0.235059373,0.235059373,0.005357093,0.451436314
MSBB,Frontal Pole,Microarray,B3-B1,CHL1,-0.753136046,0.753136046,0.005502301,0.451436314
MSBB,Frontal Pole,RNA-Seq,B3-B1,PPP1R15A,-0.177393208,0.177393208,0.023558024,0.647280117
MSBB,Frontal Pole,RNA-Seq,B3-B1,TLR6,0.169656989,0.169656989,0.014674823,0.597720024
MSBB,Frontal Pole,RNA-Seq,B3-B1,ADCYAP1R1,0.130506811,0.130506811,0.009915372,0.570438782
MSBB,Frontal Pole,RNA-Seq,B3-B1,NR3C1,-0.124289444,0.124289444,0.011966736,0.07430543
MSBB,Frontal Pole,RNA-Seq,B3-B1,ITGA9,-0.140482563,0.140482563,0.001802538,0.019309966
MSBB,Frontal Pole,RNA-Seq,B3-B1,IL18,0.222911989,0.222911989,0.0108276,0.069140904
MSBB,Frontal Pole,RNA-Seq,B3-B1,CHL1,-0.368366724,0.368366724,6.69E-05,0.002283396
MSBB,Frontal Pole,RNA-Seq,B3-B1,TMEM47,0.183178381,0.183178381,0.004438244,0.036674977
MSBB,Frontal Pole,RNA-Seq,B3-B1,IGF2,0.499522321,0.499522321,0.009454309,0.06264242
MSBB,Frontal Pole,RNA-Seq,B3-B1,TLR6,0.250694167,0.250694167,0.000472253,0.007661762
MSBB,Frontal Pole,RNA-Seq,B3-B1,KCTD12,0.226741891,0.226741891,0.001380078,0.016086459
MSBB,Frontal Pole,RNA-Seq,B3-B1,GBGT1,0.188105644,0.188105644,0.016600644,0.094409117
MSBB,Frontal Pole,RNA-Seq,B3-B1,CLU,0.310145177,0.310145177,0.000428063,0.007162495
MSBB,Frontal Pole,RNA-Seq,B3-B1,ADCYAP1R1,0.333853793,0.333853793,5.54E-07,0.00028458
MSBB,Frontal Pole,RNA-Seq,B3-B1,TGM1,0.296766238,0.296766238,0.008857976,0.059745789
MSBB,Frontal Pole,RNA-Seq,B3-B1,KCND1,0.220525163,0.220525163,0.002666606,0.025465083
MSBB,Frontal Pole,RNA-Seq,B3-B1,C4A,0.499289157,0.499289157,0.000251193,0.005041541
MSBB,Frontal Pole,RNA-Seq,B3-B1,IL1A,-0.353819144,0.353819144,0.011432315,0.071880832
MSBB,Hippocampus,Microarray,B3-B1,CHL1,-0.939315336,0.939315336,0.003139555,0.3342749
MSBB,Hippocampus,Microarray,B3-B1,CD86,0.209236614,0.209236614,0.008792064,0.38942712
MSBB,Hippocampus,Microarray,B3-B1,CCL4,0.195128083,0.195128083,0.008026177,0.383013841
MSBB,Hippocampus,Microarray,B3-B1,CCL2,0.761271104,0.761271104,0.044069851,0.532380015
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,PTPRG,-0.206168609,0.206168609,0.007681089,0.595399868
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL18,0.301973112,0.301973112,0.001006116,0.107418592
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TLR6,0.238853471,0.238853471,0.001894209,0.127607536
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,KCTD12,0.158932108,0.158932108,0.026746078,0.254708095
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,GBGT1,0.16225172,0.16225172,0.02241522,0.240832498
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TLR1,0.194008057,0.194008057,0.02343372,0.244290365
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.152698599,0.152698599,0.002406532,0.13517283
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CD86,0.278551521,0.278551521,0.007818786,0.180788203
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,C4A,0.336947508,0.336947508,0.007198389,0.177185233
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ITGA9,-0.197923485,0.197923485,2.68E-05,0.00062246
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL18,0.416920687,0.416920687,2.81E-05,0.00064325
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PPP1R15A,-0.242091757,0.242091757,0.009783449,0.050223797
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CHL1,-0.433476615,0.433476615,2.26E-05,0.000557517
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,VAT1L,-0.572096025,0.572096025,2.93E-05,0.000661346
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TLR6,0.266589082,0.266589082,0.000726721,0.006814549
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ABCA1,0.249747663,0.249747663,0.00191876,0.014332375
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,KCTD12,0.270082706,0.270082706,0.000173231,0.002335676
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PTPRM,-0.174469417,0.174469417,0.001023479,0.008844103
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,GBGT1,0.305449959,0.305449959,0.000128082,0.001856134
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TLR1,0.279594008,0.279594008,0.00174645,0.013306418
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CLU,-0.13411328,0.13411328,0.022209587,0.093574582
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,PSD,-0.122416514,0.122416514,0.012828145,0.061824379
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.15510193,0.15510193,0.00139984,0.011248112
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CD86,0.418701898,0.418701898,0.000751464,0.006976447
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TGM1,0.279728381,0.279728381,0.014852462,0.069108768
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HSPA1A,0.425010873,0.425010873,0.013802017,0.065366537
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,C4A,0.598262554,0.598262554,7.26E-06,0.000270309
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,SOCS3,0.578355244,0.578355244,0.016615044,0.075307873
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,NR3C1,0.438015775,0.438015775,0.049106078,0.678755312
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,ABCA1,0.406980362,0.406980362,0.003332187,0.312684308
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,CHL1,-0.638252462,0.638252462,0.022342356,0.568342822
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,GBGT1,0.149273342,0.149273342,0.010270427,0.527374644
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,SOCS3,0.143717213,0.143717213,0.017723866,0.559828163
MSBB,Occipital Visual Cortex,Microarray,B3-B1,PPP1R15A,-0.251563306,0.251563306,0.039070176,0.658811351
MSBB,Occipital Visual Cortex,Microarray,B3-B1,VAT1L,-0.324824417,0.324824417,0.027940662,0.658811351
MSBB,Occipital Visual Cortex,Microarray,B3-B1,TGM1,-0.136398552,0.136398552,0.017151682,0.658811351
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,PTPRM,-0.206593744,0.206593744,0.03364897,0.483481481
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,CLU,-0.282778765,0.282778765,0.044538068,0.499280141
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,SOCS3,-0.629563499,0.629563499,0.030446744,0.476465212
MSBB,Precentral Gyrus,Microarray,B3-B1,PPP1R15A,-0.266515657,0.266515657,0.002813155,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,TTR,0.164294796,0.164294796,0.044462632,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,SOCS3,-0.694399092,0.694399092,0.019006553,0.913860057
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,TMEM47,0.383774244,0.383774244,0.026897067,0.970024632
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGA9,-0.159058877,0.159058877,0.00043099,0.008350767
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL18,0.252755252,0.252755252,0.004144338,0.032209958
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CHL1,-0.250351214,0.250351214,6.71E-05,0.002967268
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IGF2,0.362361592,0.362361592,0.019402677,0.088152443
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TLR6,0.311484905,0.311484905,7.11E-05,0.003026095
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ABCA1,0.373371361,0.373371361,6.31E-05,0.002943035
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,GBGT1,0.150441777,0.150441777,0.024276789,0.101859736
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TLR1,0.201723443,0.201723443,0.020717109,0.091929972
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CLU,0.142869634,0.142869634,0.004693323,0.034900596
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PSD,-0.149013324,0.149013324,0.045051732,0.151993408
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.214328205,0.214328205,0.000384433,0.00777551
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CD86,0.326861493,0.326861493,0.001658623,0.018167107
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HSPA1A,0.372296311,0.372296311,0.03127257,0.120032709
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,C4A,0.720856998,0.720856998,1.07E-06,0.000294101
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SOCS3,0.606366197,0.606366197,0.005396311,0.038108664
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CNN3,0.14992357,0.14992357,0.042083366,0.145515909
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CCL2,0.661001898,0.661001898,0.002132209,0.021315418
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ITGA9,-0.308806111,0.308806111,4.04E-09,2.07E-07
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL18,0.376764398,0.376764398,0.000279271,0.000961722
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PPP1R15A,0.362721746,0.362721746,0.001856485,0.00484933
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TTR,0.762606704,0.762606704,0.032123952,0.056953806
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CHL1,-0.655600898,0.655600898,6.56E-09,3.01E-07
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TMEM47,0.287885555,0.287885555,0.000163779,0.00061472
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IGF2,0.834230034,0.834230034,3.48E-06,3.35E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,VAT1L,-0.326231387,0.326231387,0.013602302,0.027163182
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TLR6,0.449380404,0.449380404,1.24E-06,1.63E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ABCA1,0.515783675,0.515783675,1.30E-07,2.95E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,KCTD12,0.368696679,0.368696679,3.27E-05,0.000167984
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,GBGT1,0.422312815,0.422312815,1.85E-06,2.20E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TLR1,0.286110543,0.286110543,0.006557036,0.014469555
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CLU,0.493262823,0.493262823,1.15E-06,1.54E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.504484793,0.504484793,4.37E-10,4.08E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,PTPRG,-0.103365174,0.103365174,0.005338032,0.012090818
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CD86,0.606477817,0.606477817,1.35E-05,8.25E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TGM1,0.395917941,0.395917941,0.001049701,0.002969499
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CD14,0.608784491,0.608784491,0.000194129,0.000709315
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HSPA1A,0.943540013,0.943540013,3.73E-06,3.52E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,KCND1,0.186317992,0.186317992,0.021938302,0.040981664
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,C4A,1.181080317,1.181080317,7.15E-12,2.65E-09
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SOCS3,1.450773626,1.450773626,2.23E-07,4.49E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CNN3,0.359181246,0.359181246,3.09E-05,0.000160471
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CCL2,1.250719662,1.250719662,8.30E-06,5.65E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL1A,-0.61388423,0.61388423,0.000588972,0.001809161
MSBB,Putamen,Microarray,B3-B1,NR3C1,0.256318798,0.256318798,0.003464393,0.827469081
MSBB,Putamen,Microarray,B3-B1,PPP1R15A,-0.242259211,0.242259211,0.010309042,0.827469081
MSBB,Putamen,Microarray,B3-B1,TTR,-1.115202498,1.115202498,0.039519604,0.827469081
MSBB,Putamen,Microarray,B3-B1,PTPRG,-0.593764573,0.593764573,0.017005624,0.827469081
MSBB,Superior Parietal Lobule,Microarray,B3-B1,ADCYAP1R1,0.188685696,0.188685696,0.041515741,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,PTPRG,-0.327107806,0.327107806,0.03612837,0.999791277
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,NR3C1,0.395683728,0.395683728,0.038738193,0.525779916
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,ITGA9,-0.21180407,0.21180407,0.045061065,0.533458791
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,CHL1,-0.697016226,0.697016226,0.021305075,0.497918954
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,TMEM47,0.337844763,0.337844763,0.041718714,0.526048411
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,TLR6,0.128790227,0.128790227,0.030173012,0.507612776
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,TLR1,-0.160279476,0.160279476,0.024036806,0.499988743
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CHL1,-0.128399383,0.128399383,0.027815094,0.422044207
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IGF2,0.435640932,0.435640932,0.003519768,0.346443972
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.173180431,0.173180431,0.001587524,0.327200881
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,C4A,0.259614789,0.259614789,0.044698304,0.461783547
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ITGA9,-0.217316885,0.217316885,4.81E-05,0.004816609
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IL18,0.283533649,0.283533649,0.003260633,0.044503388
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TTR,0.738480597,0.738480597,0.037688018,0.158067231
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CHL1,-0.387442288,0.387442288,0.001103759,0.024863185
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TMEM47,0.213160729,0.213160729,0.006249815,0.062522276
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IGF2,0.835442672,0.835442672,1.05E-05,0.00213038
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TLR6,0.181782423,0.181782423,0.025945256,0.128489331
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ABCA1,0.187587614,0.187587614,0.021278184,0.115311909
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,KCTD12,0.299973326,0.299973326,0.000471608,0.01551335
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,GBGT1,0.204229827,0.204229827,0.014499921,0.09382845
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CLU,0.319739608,0.319739608,0.001438819,0.028603488
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ADCYAP1R1,0.317694128,0.317694128,2.99E-06,0.001017359
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CD86,0.404062835,0.404062835,0.001824281,0.032631423
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TGM1,0.244550613,0.244550613,0.03907999,0.161332037
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CD14,0.509510376,0.509510376,0.002686313,0.040236291
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HSPA1A,0.583364359,0.583364359,0.002790072,0.040967475
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,C4A,0.551656222,0.551656222,0.000165125,0.00903205
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SOCS3,0.559950226,0.559950226,0.022693847,0.119613518
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CNN3,0.219140223,0.219140223,0.014526239,0.093893565
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CCL2,0.81247622,0.81247622,0.001276693,0.02678964
MSBB,Temporal Pole,Microarray,B3-B1,VAT1L,-0.296603478,0.296603478,0.039349857,0.999722566
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,NR3C1,0.02405168,0.02405168,0.013594778,0.280062217
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,ABCA1,0.212622257,0.212622257,0.001388961,0.103306201
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,KCTD12,-0.052283453,0.052283453,0.019685102,0.318915351
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,SOCS3,-0.091513832,0.091513832,0.011512527,0.26111778
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,NR3C1,0.128759967,0.128759967,0.012945345,0.119406638
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,IL18,0.305541985,0.305541985,0.012793009,0.118497821
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,PPP1R15A,-0.159958889,0.159958889,0.034699709,0.228165209
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,IGF2,-0.201127965,0.201127965,0.043286697,0.261568842
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,ABCA1,0.240186816,0.240186816,0.003638045,0.052188578
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,KCTD12,0.180848706,0.180848706,0.026505799,0.191807114
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,KL,0.19570883,0.19570883,0.011220695,0.109501207
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,PSD,-0.288218718,0.288218718,5.41E-05,0.003695466
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,ADCYAP1R1,0.115662725,0.115662725,0.033582479,0.223359656
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CD86,0.348981206,0.348981206,0.001031949,0.022914017
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,KCND1,-0.19160146,0.19160146,0.004406174,0.059239033
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,C4A,0.455398374,0.455398374,0.000163603,0.007154618
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CCL2,0.643331642,0.643331642,0.002882009,0.044801711
