Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Frontal Pole,Microarray,B3-B1,HLA-DQB1,-0.179954218,0.179954218,0.028646532,0.517895163
MSBB,Frontal Pole,Microarray,B3-B1,CXCR4,0.483158767,0.483158767,0.001921494,0.451436314
MSBB,Frontal Pole,Microarray,B3-B1,TNFRSF11A,-0.139170302,0.139170302,0.02639653,0.512453706
MSBB,Frontal Pole,Microarray,B3-B1,EPOR,0.151638801,0.151638801,0.02378163,0.504100564
MSBB,Frontal Pole,Microarray,B3-B1,MMD,0.150740282,0.150740282,0.029247986,0.520340563
MSBB,Frontal Pole,RNA-Seq,B3-B1,IL7,-0.257793414,0.257793414,0.001836967,0.01957477
MSBB,Frontal Pole,RNA-Seq,B3-B1,STAT1,-0.288111555,0.288111555,0.000469012,0.00762964
MSBB,Frontal Pole,RNA-Seq,B3-B1,IRF1,0.228153905,0.228153905,0.008075772,0.055889679
MSBB,Frontal Pole,RNA-Seq,B3-B1,IRF7,0.288000644,0.288000644,0.008486129,0.057934087
MSBB,Frontal Pole,RNA-Seq,B3-B1,MICA,0.277306294,0.277306294,6.42E-05,0.002238383
MSBB,Frontal Pole,RNA-Seq,B3-B1,CIITA,0.441100053,0.441100053,3.54E-06,0.000553216
MSBB,Frontal Pole,RNA-Seq,B3-B1,HLA-DQB1,0.380861468,0.380861468,0.030682825,0.147028511
MSBB,Frontal Pole,RNA-Seq,B3-B1,CXCR4,0.522180983,0.522180983,9.00E-05,0.002744722
MSBB,Frontal Pole,RNA-Seq,B3-B1,TNFRSF11A,-0.142009094,0.142009094,0.015920225,0.09166519
MSBB,Frontal Pole,RNA-Seq,B3-B1,EPOR,0.284412641,0.284412641,0.000104549,0.002981602
MSBB,Frontal Pole,RNA-Seq,B3-B1,MMD,-0.22870981,0.22870981,0.000849955,0.011388037
MSBB,Hippocampus,Microarray,B3-B1,CCL2,0.761271104,0.761271104,0.044069851,0.532380015
MSBB,Hippocampus,Microarray,B3-B1,CCL4,0.195128083,0.195128083,0.008026177,0.383013841
MSBB,Hippocampus,Microarray,B3-B1,STAT1,-0.573336658,0.573336658,0.04814213,0.548030588
MSBB,Hippocampus,Microarray,B3-B1,HLA-DQB1,0.404570971,0.404570971,0.011592436,0.402918624
MSBB,Hippocampus,Microarray,B3-B1,HLA-DRA,1.164107209,1.164107209,0.024944426,0.461048911
MSBB,Hippocampus,Microarray,B3-B1,HLA-DPA1,0.852623678,0.852623678,0.014069039,0.410455244
MSBB,Hippocampus,Microarray,B3-B1,CXCR4,0.588076607,0.588076607,0.000187576,0.293473831
MSBB,Hippocampus,Microarray,B3-B1,EPOR,0.206396716,0.206396716,0.001364069,0.321492971
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,IL15,0.152844283,0.152844283,0.031799099,0.696308339
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,IRF1,-0.21606022,0.21606022,0.044257825,0.728881052
MSBB,Inferior Frontal Gyrus,Microarray,B3-B1,CXCR4,0.827600595,0.827600595,8.28E-05,0.400771705
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CXCL9,0.222710341,0.222710341,0.023860489,0.246633563
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL15,0.257869417,0.257869417,0.002412709,0.13517283
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IRF1,0.189028842,0.189028842,0.02977618,0.262353526
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,MICA,0.172769112,0.172769112,0.01354306,0.209642074
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CIITA,0.337880546,0.337880546,0.000292259,0.086595922
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HLA-DQB1,0.297506346,0.297506346,0.048631086,0.304083767
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.363126699,0.363126699,0.002843028,0.140018667
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HLA-DPA1,0.28036601,0.28036601,0.011351237,0.201328989
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CXCR4,0.454573675,0.454573675,5.65E-05,0.058856414
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL10,0.230012268,0.230012268,0.000797242,0.105650528
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,EPOR,0.160322563,0.160322563,0.00503981,0.163883963
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HTR2B,0.169136481,0.169136481,0.018994,0.228294562
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CXCL9,0.520687994,0.520687994,0.031371018,0.12130112
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CXCL10,0.522370054,0.522370054,0.039357191,0.143399912
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL15,0.514589301,0.514589301,2.52E-06,0.000148238
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,JAK2,0.069888249,0.069888249,0.044001621,0.155593596
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,STAT1,-0.278528812,0.278528812,0.000907427,0.008050878
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IRF1,0.312345351,0.312345351,0.001004041,0.00871748
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IRF7,0.34356611,0.34356611,0.000438121,0.00466315
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,MICA,0.301813081,0.301813081,6.88E-05,0.001202936
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CIITA,0.50568443,0.50568443,1.47E-06,0.000114099
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.360815269,0.360815269,0.010304427,0.052228352
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HLA-DPA1,0.289932351,0.289932351,0.02184117,0.09250685
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,CXCR4,0.600977697,0.600977697,3.95E-06,0.0001901
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,IL10,0.62098686,0.62098686,0.000890572,0.007940169
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,TNFRSF11A,-0.300821769,0.300821769,1.61E-05,0.000444108
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,EPOR,0.231748714,0.231748714,0.000125595,0.001826894
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,HTR2B,0.248285055,0.248285055,0.00111241,0.009397732
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B1,MMD,-0.189806362,0.189806362,0.023571611,0.097918517
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,CXCR4,1.147997,1.147997,4.19E-06,0.026877635
MSBB,Inferior Temporal Gyrus,Microarray,B3-B1,TNFRSF11A,-0.175680113,0.175680113,0.011904735,0.497239649
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,STAT1,-0.53610477,0.53610477,0.036298744,0.591411905
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,HLA-DQB1,0.186877755,0.186877755,0.033820653,0.589364518
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,CXCR4,0.58178017,0.58178017,0.03330459,0.589032161
MSBB,Middle Temporal Gyrus,Microarray,B3-B1,EPOR,0.202418653,0.202418653,0.007262234,0.51308602
MSBB,Nucleus Accumbens,Microarray,B3-B1,IL15,0.21913874,0.21913874,0.041771899,0.999194815
MSBB,Nucleus Accumbens,Microarray,B3-B1,STAT1,0.311851332,0.311851332,0.032999453,0.999194815
MSBB,Nucleus Accumbens,Microarray,B3-B1,MICA,0.216295283,0.216295283,0.040051341,0.999194815
MSBB,Nucleus Accumbens,Microarray,B3-B1,CXCR4,1.27134831,1.27134831,0.002168197,0.999194815
MSBB,Occipital Visual Cortex,Microarray,B3-B1,IL15,0.22159761,0.22159761,0.006597183,0.658811351
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,STAT1,-0.65353661,0.65353661,0.014226117,0.444872924
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,SOCS1,0.096511976,0.096511976,0.048200759,0.505241185
MSBB,Posterior Cingulate Cortex,Microarray,B3-B1,EPOR,0.281719576,0.281719576,0.037533257,0.487528962
MSBB,Precentral Gyrus,Microarray,B3-B1,STAT1,-0.672382021,0.672382021,0.01905889,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,HLA-DQB1,-0.18483201,0.18483201,0.030768788,0.913860057
MSBB,Precentral Gyrus,Microarray,B3-B1,EPOR,0.174128463,0.174128463,0.008478731,0.913860057
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,HLA-DQB1,0.14990949,0.14990949,0.031370243,0.970024632
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,CXCR4,0.884781763,0.884781763,7.70E-06,0.343947296
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,IL15,0.211516062,0.211516062,0.00701752,0.590603123
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,MICA,0.195362195,0.195362195,0.006669569,0.589458767
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,CXCR4,0.299544269,0.299544269,0.023186081,0.636206829
MSBB,Parahippocampal Gyrus,Microarray,B3-B1,EPOR,0.48564036,0.48564036,0.002936854,0.508735885
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CCL2,0.661001898,0.661001898,0.002132209,0.021315418
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCL9,0.210023948,0.210023948,0.025695637,0.106069176
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCL10,0.386627072,0.386627072,0.024844538,0.10357657
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL15,0.179725288,0.179725288,0.022496876,0.097040781
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IRF1,0.331774565,0.331774565,0.000491874,0.008992979
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IRF7,0.315908072,0.315908072,0.000201429,0.005282187
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,MICA,0.249815675,0.249815675,0.00077594,0.011700575
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CIITA,0.438024991,0.438024991,8.53E-06,0.000957844
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DQB1,0.44156918,0.44156918,0.004810933,0.035499625
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.372466065,0.372466065,0.002804179,0.025230514
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DPA1,0.316754891,0.316754891,0.004023139,0.031618548
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCR4,0.639305277,0.639305277,4.82E-05,0.002498748
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TNFRSF11A,-0.155087495,0.155087495,0.027471272,0.11099364
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,EPOR,0.208181761,0.208181761,0.001567395,0.01753573
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CCL2,1.250719662,1.250719662,8.30E-06,5.65E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CCL7,0.28301102,0.28301102,0.003991171,0.009381734
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCL9,0.859190571,0.859190571,0.000696999,0.002092406
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCL10,1.038072817,1.038072817,0.00077198,0.002281073
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL7,-0.468741845,0.468741845,2.76E-05,0.000146547
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL15,0.224761371,0.224761371,0.035004221,0.061348963
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,JAK2,-0.117868389,0.117868389,0.022202843,0.041406
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,STAT1,-0.1737341,0.1737341,0.027551917,0.049950331
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,SOCS1,0.52010945,0.52010945,0.012375584,0.025054504
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IRF1,0.582370695,0.582370695,1.92E-07,4.00E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IRF7,0.860579571,0.860579571,3.68E-10,3.63E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,MICA,0.474948279,0.474948279,2.52E-07,4.94E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CIITA,0.799668022,0.799668022,4.87E-11,9.27E-09
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DQB1,0.729247285,0.729247285,7.54E-05,0.000325096
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.613213688,0.613213688,4.96E-05,0.000232972
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HLA-DPA1,0.555471715,0.555471715,2.00E-05,0.00011329
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,CXCR4,1.219404435,1.219404435,5.60E-10,4.87E-08
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IL10,0.575888652,0.575888652,0.003087487,0.007525975
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,TNFRSF11A,-0.334764442,0.334764442,6.42E-05,0.000285211
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,IFNGR1,0.189136307,0.189136307,0.01703928,0.032940227
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,EPOR,0.556172867,0.556172867,3.01E-08,9.48E-07
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,HTR2B,-0.416514428,0.416514428,0.000176356,0.000654904
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B1,MMD,-0.240618238,0.240618238,0.009456734,0.019836583
MSBB,Putamen,Microarray,B3-B1,CXCR4,1.157782513,1.157782513,0.000653973,0.827469081
MSBB,Putamen,Microarray,B3-B1,EPOR,0.193539573,0.193539573,0.025795884,0.827469081
MSBB,Superior Parietal Lobule,Microarray,B3-B1,IL7,0.144206467,0.144206467,0.039695074,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,HLA-DRA,0.857205457,0.857205457,0.024261124,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,HLA-DPA1,0.614518749,0.614518749,0.036398233,0.999791277
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,CXCR4,0.224384565,0.224384565,0.000817922,0.456809158
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,IL10,0.11428464,0.11428464,0.04913741,0.537615749
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,EPOR,0.35908109,0.35908109,0.008029958,0.466267508
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IL15,0.227303604,0.227303604,0.006498333,0.365423721
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IRF1,0.182013975,0.182013975,0.034083092,0.441391875
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,MICA,0.160658585,0.160658585,0.021652664,0.399886432
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CIITA,0.240840893,0.240840893,0.011697065,0.378574325
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.288272361,0.288272361,0.033421098,0.438973816
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CXCR4,0.401248826,0.401248826,0.001314509,0.314835831
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IL10,0.161460495,0.161460495,0.042167207,0.456864709
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,EPOR,0.123648533,0.123648533,0.039058296,0.451535092
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CCL2,0.81247622,0.81247622,0.001276693,0.02678964
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CXCL10,0.625801316,0.625801316,0.032001956,0.144594776
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IL15,0.277371729,0.277371729,0.010765984,0.082430014
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,STAT1,-0.20619817,0.20619817,0.025342897,0.126716813
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,IRF1,0.285353966,0.285353966,0.004498719,0.052825492
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,MICA,0.27548227,0.27548227,0.000822241,0.021230546
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CIITA,0.415366396,0.415366396,0.000398953,0.014286464
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HLA-DQB1,0.526437795,0.526437795,0.005964569,0.061140766
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HLA-DRA,0.644649055,0.644649055,2.48E-05,0.003405745
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HLA-DPA1,0.543029559,0.543029559,5.22E-05,0.004967123
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CXCR4,0.921735911,0.921735911,2.99E-08,9.70E-05
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TNFRSF11A,-0.168528375,0.168528375,0.019259563,0.109370609
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,EPOR,0.329143867,0.329143867,9.40E-05,0.006682171
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,HTR2B,-0.191568956,0.191568956,0.034495859,0.150776195
MSBB,Temporal Pole,Microarray,B3-B1,MICA,0.139377067,0.139377067,0.034875727,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,HLA-DRA,0.893502598,0.893502598,0.020885655,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,CXCR4,0.196764204,0.196764204,0.025148271,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,EPOR,-0.129865537,0.129865537,0.032246785,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,MMD,0.132398096,0.132398096,0.017756551,0.999722566
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,SOCS1,-0.020138451,0.020138451,0.017062046,0.30524381
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,IRF7,0.013808408,0.013808408,0.041323012,0.41738429
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CCL2,0.643331642,0.643331642,0.002882009,0.044801711
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,IL15,0.431838161,0.431838161,1.32E-05,0.001569363
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,SOCS1,-0.358869847,0.358869847,0.003573319,0.051644479
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,HLA-DRA,0.324786085,0.324786085,0.016722708,0.141955781
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CXCR4,0.536063884,0.536063884,2.36E-05,0.002230324
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TNFRSF11A,-0.198928308,0.198928308,0.030571622,0.210680318
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,IFNGR1,0.166931606,0.166931606,0.013944666,0.125244237
