Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Hippocampus,Microarray,B3-B2,PLAU,0.142654764,0.142654764,0.000843075,0.288724717
MSBB,Hippocampus,Microarray,B3-B2,SERPINE1,0.239012674,0.239012674,0.00601189,0.288724717
MSBB,Hippocampus,Microarray,AD-NCI,VEGFA,-0.361044746,0.361044746,0.004343955,0.800451138
MSBB,Hippocampus,Microarray,AD-PC,VEGFA,-0.614441319,0.614441319,0.003096935,0.748152476
MSBB,Hippocampus,Microarray,AD-NCI,PLAU,0.164306535,0.164306535,0.004186037,0.624663193
MSBB,Inferior Frontal Gyrus,Microarray,AD-NCI,ATR,-0.392979977,0.392979977,0.005264284,0.521260549
MSBB,Inferior Frontal Gyrus,Microarray,C1-C0,MET,0.125716397,0.125716397,0.006005985,0.319363382
MSBB,Inferior Frontal Gyrus,Microarray,AD-NCI,ATR,-0.445281054,0.445281054,0.004626858,0.660086951
MSBB,Inferior Frontal Gyrus,Microarray,DNAD-NCI,ATR,-0.793548454,0.793548454,0.000775123,0.069888101
MSBB,Inferior Frontal Gyrus,Microarray,AD-DNAD,LGALS3,-1.069068791,1.069068791,0.005950178,0.242632627
MSBB,Inferior Frontal Gyrus,Microarray,AD-NCI,ATR,-0.669305027,0.669305027,0.001524267,0.52873798
MSBB,Inferior Frontal Gyrus,Microarray,AD-PC,MET,0.464676455,0.464676455,0.008412284,0.999948916
MSBB,Inferior Frontal Gyrus,Microarray,DNAD-NCI,ATR,-0.793548454,0.793548454,0.001769012,0.142164777
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,PGF,0.255503637,0.255503637,0.001028631,0.183270262
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.267554002,0.267554002,0.000238135,0.001795917
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,HIF1AN,0.105408343,0.105408343,7.53E-05,0.000885577
MSBB,Inferior Frontal Gyrus,RNA-Seq,C3-C0,PGF,0.216170302,0.216170302,0.005851281,0.042137728
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.239410024,0.239410024,0.004484306,0.026646294
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,HIF1AN,0.097486079,0.097486079,0.001740897,0.016124753
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-PC,PGF,0.402192239,0.402192239,0.00172388,0.028025145
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-PC,HIF1AN,0.121279992,0.121279992,0.009770511,0.056717739
MSBB,Inferior Frontal Gyrus,RNA-Seq,DNAD-NCI,HIF1AN,0.107454188,0.107454188,0.009309942,0.140994967
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.367347674,0.367347674,0.004374727,0.027823417
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.30009157,0.30009157,0.001186003,0.013541936
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,HIF1AN,0.094032834,0.094032834,0.003778396,0.025497741
MSBB,Inferior Frontal Gyrus,RNA-Seq,DNAD-NCI,HIF1AN,0.107557162,0.107557162,0.008404605,0.116278325
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.31192167,0.31192167,0.006548421,0.03860645
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.279533164,0.279533164,0.00824615,0.043802787
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PLAU,0.241328974,0.241328974,0.009150473,0.046277273
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,HIF1AN,0.106352495,0.106352495,0.004874511,0.032948803
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,EGR1,-0.562808478,0.562808478,6.42E-05,0.019178763
MSBB,Inferior Frontal Gyrus,RNA-Seq,B3-B2,PGF,0.405672817,0.405672817,0.000166308,0.023566997
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.534840675,0.534840675,3.72E-05,0.000202655
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.312093498,0.312093498,0.002654112,0.006171912
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,MET,-0.389453602,0.389453602,0.000640566,0.001858762
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,ATR,-0.138647122,0.138647122,0.001006679,0.002708979
MSBB,Inferior Frontal Gyrus,RNA-Seq,C3-C0,EGR1,-0.57030996,0.57030996,6.27E-05,0.001176638
MSBB,Inferior Frontal Gyrus,RNA-Seq,C3-C0,PGF,0.349420386,0.349420386,0.00148137,0.00479698
MSBB,Inferior Frontal Gyrus,RNA-Seq,C3-C0,ATR,-0.140392909,0.140392909,0.001982262,0.006007266
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.697506574,0.697506574,4.02E-06,0.000371048
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.313759013,0.313759013,0.009474532,0.020937365
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,MET,-0.369897721,0.369897721,0.006002586,0.014394518
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,ATR,-0.149873101,0.149873101,0.002509661,0.007124406
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-PC,PGF,0.540087685,0.540087685,0.004033728,0.056822668
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-PC,MET,-0.525355061,0.525355061,0.008545424,0.078056048
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-DNAD,EGR1,-0.571339559,0.571339559,0.000570276,0.043772473
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.851671858,0.851671858,1.96E-08,5.88E-06
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.472374619,0.472374619,0.000504998,0.003598316
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,MET,-0.428371647,0.428371647,0.001106612,0.005907618
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,ATR,-0.164877366,0.164877366,0.000564202,0.003879491
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-DNAD,EGR1,-0.529719004,0.529719004,0.009707871,0.190212078
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.836259802,0.836259802,3.22E-09,4.50E-06
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PGF,0.464262938,0.464262938,0.0039266,0.018255239
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,MET,-0.507892113,0.507892113,0.00105682,0.007601927
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,PLAU,0.434233093,0.434233093,0.006212317,0.020781925
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,SLC16A3,0.442223409,0.442223409,0.003309931,0.016305281
MSBB,Inferior Frontal Gyrus,RNA-Seq,AD-NCI,ATR,-0.209764688,0.209764688,0.000300647,0.003096992
MSBB,Inferior Temporal Gyrus,Microarray,B2-B1,MMP9,-0.208620321,0.208620321,0.001505839,0.455049884
MSBB,Inferior Temporal Gyrus,Microarray,AD-DNAD,LGALS3,-1.250813096,1.250813096,0.000954952,0.999871443
MSBB,Inferior Temporal Gyrus,Microarray,AD-NCI,PLAU,-0.138326825,0.138326825,0.008427378,0.15192378
MSBB,Inferior Temporal Gyrus,Microarray,DNAD-NCI,LGALS3,1.161927002,1.161927002,0.003587874,0.720738544
MSBB,Inferior Temporal Gyrus,Microarray,PC-NCI,SLC16A3,-0.416035293,0.416035293,0.006832798,0.29093854
MSBB,Inferior Temporal Gyrus,Microarray,AD-DNAD,LGALS3,-1.299670393,1.299670393,0.001598285,0.999855
MSBB,Inferior Temporal Gyrus,Microarray,DNAD-NCI,LGALS3,1.161927002,1.161927002,0.003116618,0.762253532
MSBB,Middle Temporal Gyrus,Microarray,B2-B1,MMP9,-0.294137935,0.294137935,0.003666824,0.978568648
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,MET,0.2077582,0.2077582,0.000974466,0.106752397
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,HMOX1,0.219761239,0.219761239,0.002370403,0.128565601
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,SLC16A3,0.4053641,0.4053641,0.005998971,0.164373297
MSBB,Middle Temporal Gyrus,Microarray,B3-B2,SERPINE1,0.2176989,0.2176989,0.004383047,0.152086302
MSBB,Middle Temporal Gyrus,Microarray,AD-NCI,MET,-0.520633637,0.520633637,0.001863782,0.489824907
MSBB,Middle Temporal Gyrus,Microarray,AD-NCI,MET,-0.531633246,0.531633246,0.005193736,0.637222614
MSBB,Middle Temporal Gyrus,Microarray,AD-NCI,VEGFA,-0.887205811,0.887205811,0.008567329,0.637222614
MSBB,Middle Temporal Gyrus,Microarray,AD-PC,SERPINE1,0.221181992,0.221181992,0.008410701,0.999993268
MSBB,Middle Temporal Gyrus,Microarray,DNAD-NCI,LGALS3,1.109986654,1.109986654,0.00977532,0.616133594
MSBB,Middle Temporal Gyrus,Microarray,PC-NCI,HIF1AN,0.353472838,0.353472838,0.002283378,0.999973128
MSBB,Middle Temporal Gyrus,Microarray,AD-NCI,MET,-0.579699467,0.579699467,0.008781204,0.47107408
MSBB,Nucleus Accumbens,Microarray,DNAD-NCI,MMP9,-0.840274768,0.840274768,0.008609363,0.999591154
MSBB,Nucleus Accumbens,Microarray,DNAD-NCI,MMP9,-0.840274768,0.840274768,0.002223767,0.99995469
MSBB,Occipital Visual Cortex,Microarray,B2-B1,MET,0.194637421,0.194637421,0.00938284,0.301465061
MSBB,Occipital Visual Cortex,Microarray,B2-B1,HMOX1,-0.1355974,0.1355974,0.007849827,0.295555568
MSBB,Occipital Visual Cortex,Microarray,B3-B2,HMOX1,0.156841322,0.156841322,0.00158094,0.120236975
MSBB,Occipital Visual Cortex,Microarray,B3-B2,SLC16A3,0.113399565,0.113399565,0.005280007,0.135307764
MSBB,Occipital Visual Cortex,Microarray,AD-DNAD,ATR,0.282243689,0.282243689,0.001914882,0.545374599
MSBB,Occipital Visual Cortex,Microarray,DNAD-NCI,ATR,-0.252925569,0.252925569,0.007335374,0.999617771
MSBB,Occipital Visual Cortex,Microarray,AD-PC,HIF1AN,-0.999419242,0.999419242,0.009805708,0.324498101
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,LGALS3,-0.722770912,0.722770912,0.001737065,0.243363383
MSBB,Posterior Cingulate Cortex,Microarray,B2-B1,VEGFA,-1.117037213,1.117037213,0.002286222,0.254420986
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,MET,0.12072014,0.12072014,0.004967273,0.63546944
MSBB,Posterior Cingulate Cortex,Microarray,B3-B2,PLAU,0.133128457,0.133128457,0.002261252,0.63546944
MSBB,Posterior Cingulate Cortex,Microarray,AD-NCI,PGF,0.152016874,0.152016874,0.009026493,0.938862872
MSBB,Posterior Cingulate Cortex,Microarray,AD-DNAD,LGALS3,-1.323865241,1.323865241,2.97E-05,0.349499622
MSBB,Posterior Cingulate Cortex,Microarray,AD-DNAD,VEGFA,-1.430046437,1.430046437,0.00456983,0.922469554
MSBB,Posterior Cingulate Cortex,Microarray,DNAD-NCI,LGALS3,0.940363199,0.940363199,0.005425445,0.905971485
MSBB,Posterior Cingulate Cortex,Microarray,AD-DNAD,MET,0.202710929,0.202710929,0.0069835,0.99979093
MSBB,Posterior Cingulate Cortex,Microarray,AD-DNAD,LGALS3,-1.462520948,1.462520948,7.63E-05,0.99979093
MSBB,Posterior Cingulate Cortex,Microarray,DNAD-NCI,LGALS3,0.940363199,0.940363199,0.007488618,0.910543733
MSBB,Posterior Cingulate Cortex,Microarray,PC-NCI,PGF,-1.250278523,1.250278523,0.00861616,0.269516383
MSBB,Posterior Cingulate Cortex,Microarray,PC-NCI,PLAU,0.436216677,0.436216677,0.004519379,0.210177006
MSBB,Precentral Gyrus,Microarray,B2-B1,VEGFA,-0.714404752,0.714404752,0.002794562,0.843708798
MSBB,Precentral Gyrus,Microarray,B3-B2,HIF1AN,-0.199183511,0.199183511,0.002907173,0.156112851
MSBB,Precentral Gyrus,Microarray,AD-NCI,MMP9,-0.213813139,0.213813139,0.006982964,0.999565871
MSBB,Precentral Gyrus,Microarray,AD-DNAD,VEGFA,-1.120026141,1.120026141,0.000283798,0.522034919
MSBB,Precentral Gyrus,Microarray,AD-NCI,MMP9,-0.314661929,0.314661929,0.00369056,0.999845803
MSBB,Precentral Gyrus,Microarray,AD-DNAD,VEGFA,-2.23084034,2.23084034,0.001802224,0.999249766
MSBB,Dorsolateral Prefrontal Cortex,Microarray,B2-B1,LGALS3,-0.650374965,0.650374965,0.006054597,0.795927552
MSBB,Dorsolateral Prefrontal Cortex,Microarray,AD-PC,ATR,-0.780846358,0.780846358,0.008249474,0.945813175
MSBB,Dorsolateral Prefrontal Cortex,Microarray,AD-PC,HIF1AN,-0.629386683,0.629386683,0.007067669,0.945813175
MSBB,Dorsolateral Prefrontal Cortex,Microarray,PC-NCI,ATR,0.768953694,0.768953694,0.008388209,0.999951949
MSBB,Parahippocampal Gyrus,Microarray,AD-NCI,MET,-0.588222562,0.588222562,0.001404207,0.567107619
MSBB,Parahippocampal Gyrus,Microarray,AD-DNAD,VEGFA,-0.381354221,0.381354221,0.001044693,0.26083479
MSBB,Parahippocampal Gyrus,Microarray,AD-NCI,MET,-0.58427814,0.58427814,0.006692175,0.951509435
MSBB,Parahippocampal Gyrus,Microarray,AD-PC,VEGFA,-0.465603714,0.465603714,0.001063785,0.668137797
MSBB,Parahippocampal Gyrus,Microarray,DNAD-NCI,MET,-0.80600237,0.80600237,0.003712833,0.233444306
MSBB,Parahippocampal Gyrus,Microarray,PC-NCI,VEGFA,0.391925637,0.391925637,0.009324199,0.749495007
MSBB,Parahippocampal Gyrus,Microarray,AD-DNAD,VEGFA,-0.352963505,0.352963505,0.006415822,0.397862249
MSBB,Parahippocampal Gyrus,Microarray,AD-DNAD,ATR,0.199080015,0.199080015,0.002138195,0.319020136
MSBB,Parahippocampal Gyrus,Microarray,DNAD-NCI,MET,-0.80600237,0.80600237,0.00320511,0.258020406
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,PGF,0.250967441,0.250967441,0.009619917,0.060420901
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,MET,-0.325225273,0.325225273,0.000946263,0.014363743
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,HMOX1,0.370608446,0.370608446,0.000737339,0.012591716
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,EIF4EBP1,0.159422819,0.159422819,0.009427719,0.059749081
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,SERPINE1,0.507205315,0.507205315,0.002174877,0.023780346
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,PGF,0.344083514,0.344083514,0.000800022,0.007431624
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,HMOX1,0.37179936,0.37179936,0.001327682,0.010555713
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,PLAU,0.304549994,0.304549994,0.000571033,0.005886677
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,SERPINE1,0.664474967,0.664474967,0.00013933,0.002244671
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,MET,-0.288351433,0.288351433,0.009606866,0.069096833
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,HMOX1,0.349924016,0.349924016,0.00432029,0.04407861
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-PC,ATR,-0.164625922,0.164625922,0.008493256,0.282756695
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,HMOX1,0.384499344,0.384499344,0.003249845,0.026995313
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,SERPINE1,0.566949056,0.566949056,0.00528723,0.03713594
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-DNAD,HMOX1,0.671391131,0.671391131,0.001466653,0.418335267
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-DNAD,SERPINE1,1.067156188,1.067156188,0.00184277,0.419910641
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,HMOX1,0.485770159,0.485770159,0.000234129,0.005861583
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,PLAU,0.322664131,0.322664131,0.001919849,0.01975534
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,EIF4EBP1,0.211327293,0.211327293,0.009587242,0.055594704
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,SERPINE1,0.741909285,0.741909285,0.000621845,0.009850823
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,MET,-0.414207539,0.414207539,0.006960451,0.285587713
MSBB,Parahippocampal Gyrus,RNA-Seq,B2-B1,HMOX1,0.445510684,0.445510684,0.004261555,0.2793266
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,EGR1,-0.403203353,0.403203353,0.004080066,0.023546747
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,PGF,0.619827318,0.619827318,6.11E-05,0.003234269
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,HMOX1,0.365244187,0.365244187,0.008230914,0.036683606
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,PLAU,0.509299616,0.509299616,0.000752352,0.011458262
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,SLC16A3,0.379186885,0.379186885,0.008749799,0.03820474
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,EIF4EBP1,0.363902018,0.363902018,0.000285373,0.007038671
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,ATR,-0.253754662,0.253754662,0.000436467,0.008961049
MSBB,Parahippocampal Gyrus,RNA-Seq,B3-B2,SERPINE1,0.827254977,0.827254977,0.000510752,0.009484939
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,EGR1,-0.337479666,0.337479666,0.005897108,0.015647143
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,PGF,0.594580346,0.594580346,4.30E-05,0.000462412
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,MET,-0.639498829,0.639498829,4.48E-07,1.92E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,HMOX1,0.647768447,0.647768447,1.51E-06,4.46E-05
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,PLAU,0.49654913,0.49654913,0.000687225,0.002846956
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,LGALS3,0.327098404,0.327098404,7.79E-05,0.000683306
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,SLC16A3,0.442155846,0.442155846,0.000913045,0.003547866
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,EIF4EBP1,0.381268914,0.381268914,3.53E-05,0.000406286
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,ATR,-0.276370596,0.276370596,2.25E-05,0.000299503
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-NCI,SERPINE1,0.974554094,0.974554094,2.46E-05,0.000316771
MSBB,Parahippocampal Gyrus,RNA-Seq,C1-C0,SERPINE1,0.923481211,0.923481211,0.004195546,0.811279353
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,EGR1,-0.411915316,0.411915316,0.002092947,0.008999935
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,PGF,0.817101141,0.817101141,6.73E-08,2.12E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,MET,-0.52620113,0.52620113,0.000169849,0.001293741
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,HMOX1,0.757221549,0.757221549,8.17E-08,2.50E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,PLAU,0.872153381,0.872153381,9.78E-09,4.81E-07
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,LGALS3,0.33641672,0.33641672,0.000139117,0.001100939
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,SLC16A3,0.488836376,0.488836376,0.000568859,0.003425554
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,EIF4EBP1,0.398939815,0.398939815,4.99E-05,0.000472406
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,ATR,-0.303816169,0.303816169,1.69E-05,0.000192617
MSBB,Parahippocampal Gyrus,RNA-Seq,C3-C0,SERPINE1,1.301512665,1.301512665,7.08E-08,2.22E-06
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-DNAD,PGF,0.516211635,0.516211635,0.008507893,0.063585487
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-DNAD,PLAU,0.627022745,0.627022745,0.001702555,0.025670847
MSBB,Parahippocampal Gyrus,RNA-Seq,AD-DNAD,ATR,-0.297655715,0.297655715,0.000680983,0.015716337
